입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
효율적인 탄약 전력화 방안 연구,국군재정관리단,6609560.0,94.5389,,티엠시 주식회사,정주교,오은주,대전광역시 유성구 죽동로157-0 (죽동),99028828.0,91.6914,24년 국방연구개발사업의 성과조사 · 분석 연구 ,중앙행정기관
국방표준서 제정(7차) 연구,국군재정관리단,,87.1669,2018-02-27,(사)한국위기관리연구소,박정기,진보라,경기도 수원시 영통구 신원로306-0 (원천동) 이노플렉스 1동 1101호,182638083.0,95.3046,한국형 긴급비행장피해체계 개발 연구 용역,중앙행정기관
분석기  스펙트럼용,제2879부대,,87.6663,2016-05-03,,노희영,박주형,,,87.3731,20~21년 분석용모델(3종) 유지보수 용역(2019F173-C),중앙행정기관
기갑및기계화부대 중대급 교전훈련장비 선행연구 용역,국군화생방방호사령부,,,2018-01-04,한국법제연구원,홍수정,백도현,경기도 성남시 수정구 창업로42(시흥동) 판교제2테크노밸리 경기기업성장센터 532호,74658127.0,,정기기초연구과제연구용역(3. 한국군의군수관리...),국군재정관리단
21년 연례 육군 리더십 수준 진단 연구용역,국군재정관리단,,,2020-05-09,씨오(CO)산업,이문걸,,,,92.426,다수 전술데이터링크 운영방안 연구용역,중앙행정기관
23∼27 방위산업발전 기본계획 수립 연구,공군본부,124481054.0,,2023-04-25,주식회사 위맥공제보험연구소,배태웅,,서울특별시 영등포구 여의대방로67길11-0 (여의도동) 5층 A5-29호,200289741.0,,[24-육-84] 탄약부대 경계병력 민간전환 선결 연구,중앙행정기관
미래 전장에서 승리하기 위한 육군전략 발전 연구,국군재정관리단,,,,한국법제연구원,장복철,오순길,"경기도 성남시 수정구 창업로54, 504호 (시흥동)",,84.6266,23년 전투발전 연구용역(4),중앙행정기관
감정장비(자동염기서열분석기 등 2종) 검교정 용역,해군본부,39345404.0,87.1968,2019-10-06,(주)글로벌텔레콤,유흥배,이우학,"서울특별시 강서구 마곡중앙5로22, 7층(마곡동)",,,00 군공항 설계기본요구조건 작성 연구용역,중앙행정기관
무선망 전파분석장비 노후 교체,국방부(운영지원과),150287973.0,80.9097,,주식회사 베가스,김금자,조명지,경상북도 구미시 산동읍 강동로730,106765654.0,87.8134,자운대 종합발전계획 연구용역,중앙행정기관
방산소재 개발사업 기획 및 인증체계 구축 연구,공군사관학교,45329282.0,87.7412,2022-10-24,,이성로,김영진,경기도 고양시 덕양구 권율대로656-0 (원흥동) 17층 1739호,93716475.0,87.6673,19-헬기형 UAV 운용을 위한 함정설계 개념 연구,기관
22년 병리장비운영소모품(6) 요분석검사 27품목 구매,국군재정관리단,18958148.0,87.5124,,라온시스템즈(주),,권시형,충청남도 논산시 양촌면 황산벌로1040,,84.0432,19년 작전지속지원분석모델 유지보수(2018F124-G),국군재정관리단
지상공중우주계층별 양자기술연구용역,해군군수사령부,140794393.0,88.166,,해동청역사문화연구소,김재일,신명화,경상남도 진주시 진양호로532-0 (동성동),136418883.0,,육군 개인 재능 평가지표 개발 연구용역,국군수도병원
국방표준서 제정(5차) 연구,해군본부,,87.7309,2022-11-08,주식회사 와사비,홍광표,이월단,"경기도 하남시 미사강변한강로155, 1동 314호(망월동, 지식산업센터)",,87.7525,(207110-C) '20년 연구활동 재료(시약  초자) 구매,군
22-2차 연구장비 구매 계약 - 기구세척기 초음파형,국군재정관리단,,87.8094,2016-01-06,사단법인 미래안보산업전략연구원,유완종,김영수,"서울특별시 은평구 진흥로 225,(불광동)",,,(247192-C) 유전자감정장비(자동염기서열분석기) 구매,국군수도병원
50년 함건조 사례분석 및 발전방안 정립 연구 용역,공군본부,141536418.0,79.472,,(주)에프오알엠도시건축공간연구소,,오세형,,195835798.0,,21-무기체계 수명주기간 부품국산화 발전방안 연구,중앙행정기관
상륙기동헬기 조종시뮬레이터 선행연구,제2307부대,,95.6137,2023-03-31,주식회사 발렌베리,김기돈,유동호,"서울특별시 금천구 가산디지털1로171, B208호(가산동, 가산 에스케이 브이원 센터)",,87.6859,디지털 증거분석체계 라이센스 확보,군
통신가설차 경미한 성능개량 사업분석,국방부(운영지원과),,80.8438,2017-11-21,(주) 솔포스텍,한민구,권소희,서울특별시 관악구 관악로1 (신림동),,87.6033,방산 부품산업 발전을 위한 지원체계 구축방안 연구,중앙행정기관
미래 우주전장 분석 및 공군 우주전략 수립 연구용역,국군재정관리단,21686521.0,,2020-04-09,,권시형,,울산광역시 동구 방어진순환도로1000-0(전하동),200892137.0,84.0098,드론봇 전투체계 통합관제체계 구축 연구용역,중앙행정기관
정책연구용역(군견 관련),국방부(운영지원과),,87.8167,2017-07-22,사단법인 안보경영연구원,김정희,이재광,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",84671126.0,77.4831,국방표준화 개발을 위한 협력기관 지정 활용방안 연구,중앙행정기관
19년 병리장비소모품(13) 혈액가스분석기 구매,국방대학교,,95.4288,2018-05-20,(주)리서치코리아,이정훈,임지헌,"서울특별시 강남구 언주로527, 10층 (역삼동)",,87.3057,주파수편이용 분석기 2EA 구매,중앙행정기관
군복무 가치 평가 관련 설문조사 연구용역,제7군단,,87.8797,2022-11-02,주식회사에이스게이트,박재성,양정학,"경기도 군포시 고산로148번길17-0, B동 1303호, 1304호, 1305호(당정동, 군포IT밸리)",108497846.0,87.5084,22~23년 공군 전자정보 수집/분석장비 유지보수,군
방위사업 국제공동연구개발 가이드라인 연구,합동상호운용성기술센터,,88.0747,,주식회사 베테랑콤,두인환,원만희,"경기도 군포시 번영로514, 601호(금정동)",,92.1013,22-이맹기 제독 평전 연구 용역,국군재정관리단
차세대 인터넷쇼핑몰 구축 정보전략계획 연구용역,국군재정관리단,,80.2324,2022-05-24,주식회사 삼원산업,이현정,남명우,서울특별시 구로구 디지털로26길5-0 (구로동) 1404호,181043186.0,84.9491,전술정찰정보수집체계 경미한 성능개량 사업분석,합동참모본부
차기 C4I체계 성능개량 및 유지보수방안 연구,제9965부대,15429007.0,67.0364,2021-01-01,주식회사백운,방준성,가회광,"대전광역시 유성구 한밭대로138 (노은동, 노은노블레스) 201호",61010093.0,88.914,분석기 스펙트럼용 장비 구매(20209032-I),중앙행정기관
무기체계 전력지원체계 분류기준 재정립 연구,육군교육사령부,,87.5082,2017-11-26,(사)21세기군사연구소,김문선,임지헌,,120136807.0,87.4611,(236351-C) 무기체계 운영환경 동적분석 장비 도입,중앙행정기관
의무장비 구매(자동분석기 생화학용),국군수도병원,,97.0704,2017-04-18,주식회사에이스게이트,김지찬,,전북특별자치도 정읍시 북면 북면공단2길87-0,,87.8761,상륙돌격장갑차-Ⅱ추진전략에 관한 연구용역,중앙행정기관
대장균 정성분석키트 등 28항목 구매(물품 해파),국군재정관리단,128523340.0,78.064,,주식회사 안보기술연구원,서승현,전재신,"경상남도 창원시 성산구 완암로50-0, 메카동 813호(성산동, SK테크노파크)",78214756.0,,군인연금 수급요건 및 분할연금 도입 연구,중앙행정기관
항-19-032 자동면역분석기 시약(HBsAg RGT)등 112종,국군재정관리단,133528689.0,88.0157,,주식회사 유니텍,김지현,박진호,"서울특별시 종로구 홍지문2길20-0 (홍지동, 상명대학교)",82467188.0,,접경지역 부대개편에 따른 상생협력방안 연구,중앙행정기관
대전병원 생화학 자동 분석기 소모품 20종 구매,육군본부,31730534.0,,2023-02-05,사단법인 안보경영연구원,오중산,이민재,"경기도 안양시 만안구 만안로49, 519호(안양동, 호정타워)",,93.2687,전차와 육군헬기의 혁신적인 운용개념 발전 연구,제9691부대
16년 차세대 첨단함정 건조가능성 검토 연구용역,국군재정관리단,97807524.0,88.1228,2022-11-20,(주)디앤오종합건축사사무소,배종환,김덕호,,,87.3875,포항지역 항공기 소음감소 대응방안 연구 용역,제9691부대
국방연구시설·장비 종합관리 방안 연구,해군사관학교,,,2016-09-29,에스제이상사,안완기,이민행,"서울특별시 금천구 디지털로9길68, 제1806호(가산동, 대륭포스트타워5차)",,,전자파 분석장치 등 2종 구매,중앙행정기관
비상근예비군 확대 및 훈련체계 정립 연구 용역,방위사업청,,62.3126,2017-09-12,주식회사 삼우에이엔씨,권오형,김동신,대전광역시 동구 대학로62-0 (용운동),,,공군 지능형 스마트비행단 성과분석 및 발전방안 연구,중앙행정기관
(236043-G) 23년 모바일·IoT 조사분석체계 도입사업,국방대학교,126685766.0,,2016-09-26,사단법인 한국갈등학회,김경호,임평산,경기도 오산시 삼미로47번길81-12 (내삼미동),49434249.0,,군 어린이집 운영 발전방안 연구,중앙행정기관
조종사 피로도와 안전비행의 역학관계 분석 연구용역,국군재정관리단,23849238.0,93.8996,2022-08-02,주식회사 지니클라우드,오문진,조노희,경기도 과천시 교육원로98(중앙동),,87.6057,마린온 정비지원체계 방안 연구용역,중앙행정기관
22-해상기반 우주발사체계 개념 연구,국군재정관리단,,87.8411,,주식회사 한국엔브이,이덕수,권시형,세종특별자치시  전동면 보평길167-0,85691282.0,,개전초 동원긴요부대 전시 완정성 보장 방안 연구,중앙행정기관
미래 육군 상비병력 절감방안 연구,공군본부,148314450.0,80.0295,2017-07-05,육군사관학교 산학협력단,김건희,박문희,"서울특별시 성북구 안암로145 (안암동5가, 고려대학교)",107212794.0,,분석기  스펙트럼용 구매,국군재정관리단
BigData/VC를 활용한 무기체계 효과분석 연구,국군지휘통신사령부,,77.8359,2021-12-01,(주)심네트,권오형,이주열,"대전광역시 유성구 가정로43-0, 101동 903호 (신성동, 한울아파트)",,87.9725,21-함정 창정비 효율화 방안 연구,제9965부대
수치해석을통한폭발하중받는강재구조물의거동분석용역,국방부(운영지원과),,,2022-06-03,,전건욱,,,101580223.0,87.4237,21-3차 조달 연구장비 구매 계약 - 제빙기 가루형,중앙행정기관
생화학 자동 분석기 등 116종 구매(20197022-E),국방부(운영지원과),35208358.0,,2020-05-31,주식회사 한국건설경영기술원,김상인,기유경,대전광역시 유성구 노은로170-0 (지족동) 스타시티빌딩 6층,52886454.0,93.7586,00부대 신축 시설사업 선행연구 용역,중앙행정기관
음향/진동분야 KOLAS 인정 획득 컨설팅 연구용역,국군재정관리단,41226340.0,,2021-03-02,원테크전기통신 주식회사,조은미,정금석,충청북도 청주시 흥덕구 오송읍 오송생명2로110-6 셀젠텍,83335886.0,87.715,차세대 전투차량 발전방안 연구 용역,국군재정관리단
17년 전시자원소요분석모델 장비 교체사업,국군재정관리단,,88.5413,2016-04-17,주식회사 케이티에이,,양희성,,96825586.0,77.2934,사이버 자산정보 수집 분석체계 라이선스 구매,국군재정관리단
(217096-D)자동염기서열 분석기 등 2종 구(납품),국방부(운영지원과),0.0,,,(주)싸이버텍,김덕화,김소연,"경기도 안성시 대덕면 서동대로4726, 중앙대학교 생활과학관 609관 2층",,87.6817,천궁 창정비 시설사업기본계획 연구용역,중앙행정기관
평시 복무 예비군제도 발전방향 연구용역,제9691부대,,87.5334,2018-06-08,주식회사 동화이엔지,권정환,박준성,"서울특별시 용산구 한강대로62길41, 3층 (한강로1가)",83616485.0,76.4866,23년 전반기 육군 정책연구과제 연구용역,중앙행정기관
(20F062-I)소음영향도작성을위한소음측정및분석용역,해군군수사령부,,94.8561,2016-10-20,단국대학교 산학협력단,조윤규,김정일,"서울특별시 서초구 서초대로45길19, 2층 (서초동, 광문빌딩)",409820722.0,72.4974,CH/HH-47D 성능개량사업 운용요구서 연구,4284부대
우리군 통합체계지원 적용을 위한 발전방향 연구 용역,국군수도병원,47923102.0,79.477,2021-02-21,주식회사 엘씨케이테크놀로지스,,안기수,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",85977269.0,,17년 지형분석 기초자료 구축사업,중앙행정기관
21년 공군 자동면역분석기 시약 등 163종 구매,육군교육사령부,54134902.0,87.7147,,(주)케이씨이아이,백원철,공현철,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",103440724.0,,군인 주거보조비 도입방안 연구,중앙행정기관
수직이착륙형 무인항공기 비용분석,방위사업청(운영지원과),,87.7228,2020-12-06,(사)국방시설연구협회,정의승,,서울특별시 마포구 백범로35-0 (신수동),79416405.0,84.4693,미래 복합전투체계 운용개념/전투실험방법 연구용역,중앙행정기관
