입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
전구급 항공작전 분석모델의 표적가중치 산정 연구,공군본부,43000000.0,87.243,2016-06-13,사단법인 안보경영연구원,전건욱,황병윤,"서울특별시 강남구 언주로527, 10층 (역삼동)",43000000.0,87.243,전구급 항공작전 분석모델의 표적가중치 산정 연구,군
방위산업 발전 및 경쟁력 강화를 위한 법적기반 연구,방위사업청(운영지원과),45000000.0,100.0,2016-07-07,법무법인(유한) 세종,오종한,,서울특별시 종로구 종로3길17 (청진동 디타워 디2),45000000.0,100.0,방위산업 발전 및 경쟁력 강화를 위한 법적기반 연구,중앙행정기관
독점조달 및 계약비리 등 조달제도 개선방안 연구,국방부(운영지원과),32600000.0,99.755,2016-07-01,(주)한신솔루션,노희영,,"서울특별시 서초구 서초중앙로20길 24, 서종빌딩 4층(서초동)",32600000.0,99.755,독점조달 및 계약비리 등 조달제도 개선방안 연구,중앙행정기관
연구소 기술용역 재료비 초자 구매,국군화생방방호사령부,7258200.0,88.883,2016-06-03,오도테크,이경미,이지혜,"서울특별시 금천구 가산디지털1로119-0 (가산동, SK트윈테크타워, a동 10층 6호)",7258200.0,88.883,연구소 기술용역 재료비 초자 구매,기관
군사시설 주변지역 지원방안 연구,국방부(운영지원과),79000000.0,87.341,2016-10-10,(재)한국산업개발연구원,백훈,,서울특별시 서초구 남부순환로319길 13(서초동),79000000.0,87.341,군사시설 주변지역 지원방안 연구,중앙행정기관
국군교도소 운영 개선방안 연구,국방부(운영지원과),14957385.0,99.715,2016-10-07,가톨릭관동대학교 산학협력단,김규한,,강원특별자치도 강릉시 범일로579번길24(내곡동),14957385.0,99.715,국군교도소 운영 개선방안 연구,중앙행정기관
군 장병 정신건강 실태조사 연구용역,국군재정관리단,,,,,,,,,,군 장병 정신건강 실태조사 연구용역,국군재정관리단
주요 선진국의 획득제도 사례분석을 통한 시사점 연구,방위사업청(운영지원과),41850000.0,93.0,2016-10-13,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",41850000.0,93.0,주요 선진국의 획득제도 사례분석을 통한 시사점 연구,중앙행정기관
우수 과학기술 인재의 국방(군) 분야 활용방안 연구,국방부(운영지원과),28000000.0,93.333,2016-09-08,육군사관학교 산학협력단,김주희,,서울특별시 노원구 화랑로574-0 (공릉동),28000000.0,93.333,우수 과학기술 인재의 국방(군) 분야 활용방안 연구,중앙행정기관
침낭 품질개선 선행연구 용역,육군본부,,,,,,,,,,침낭 품질개선 선행연구 용역,군
해상종합전술훈련장 체계구축 사업 개념 연구,해군본부,20000000.0,80.72,2016-09-09,한남대학교 산학협력단,김태동,고상범,대전광역시 유성구 유성대로1646-0 (전민동),20000000.0,80.72,해상종합전술훈련장 체계구축 사업 개념 연구,군
국방 의료정보 빅데이터 분석체계 구축사업 연구용역,국군재정관리단,98000000.0,99.497,2016-08-23,주식회사에이스게이트,김시근,황병수,서울특별시 서초구 방배로19길21-0 (방배동),98000000.0,99.497,국방 의료정보 빅데이터 분석체계 구축사업 연구용역,국군재정관리단
전술이동통신체계 구축방안 연구용역,제6619부대,28296800.0,81.182,2016-09-09,(사)21세기군사연구소,김진욱,박계향,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",28296800.0,81.182,전술이동통신체계 구축방안 연구용역,제6619부대
사이버방호체계 최적화 및 고도화 구축 연구용역,육군본부,42123000.0,98.423,2016-09-08,한국과학기술원,이광형,김기현,대전광역시 유성구 대학로291-0 (구성동),42123000.0,98.423,사이버방호체계 최적화 및 고도화 구축 연구용역,군
중증외상질환 예후예측인자 발굴 및 관리방안 연구,국군재정관리단,,,,,,,,,,중증외상질환 예후예측인자 발굴 및 관리방안 연구,국군재정관리단
중증외상질환 예후예측인자 발굴 및 관리방안 연구,국군재정관리단,,,,,,,,,,중증외상질환 예후예측인자 발굴 및 관리방안 연구,국군재정관리단
국방 무인로봇 시험평가 적용방안 연구,육군본부,39249000.0,86.511,2016-09-12,사단법인 한국방위사업연구원,장복철,이윤아,서울특별시 용산구 새창로128-1 (용문동) 2층,39249000.0,86.511,국방 무인로봇 시험평가 적용방안 연구,군
취약점 군 영향성 평가 및 조치결과 관리방안 연구,4284부대,33600000.0,68.735,2016-08-12,숭실대학교 산학협력단,이진욱,이민행,서울특별시 동작구 상도로 369(상도동),33600000.0,68.735,취약점 군 영향성 평가 및 조치결과 관리방안 연구,4284부대
기술연구 환경구축 PC사업,국군재정관리단,75806813.0,88.113,2016-07-26,주식회사 이엠텍아이엔씨,이덕수,조현정,"서울특별시 용산구 청파로40, 3층 (한강로3가, 삼구빌딩)",75806813.0,88.113,기술연구 환경구축 PC사업,국군재정관리단
사이버전 수행개념 및 절차 연구,국방부(운영지원과),48500000.0,98.497,2016-08-23,(사)한국안보문제연구소,김희상,,"서울특별시 마포구 마포대로 173, 현대하이엘 816호(공덕동)",48500000.0,98.497,사이버전 수행개념 및 절차 연구,중앙행정기관
훈련 및 부대운영 빅데이터 활용방안 연구용역,국군재정관리단,,,,,,,,,,훈련 및 부대운영 빅데이터 활용방안 연구용역,국군재정관리단
훈련 및 부대운영 빅데이터 활용방안 연구용역,국군재정관리단,62410000.0,79.06,2016-09-06,(주)이씨마이너,민광기,류상윤,"서울특별시 강남구 논현로28길54-0 4층 (도곡동, 덕원빌딩)",62410000.0,79.06,훈련 및 부대운영 빅데이터 활용방안 연구용역,국군재정관리단
군사학 연구방법론에 대한 연구 용역,국방대학교,,,,,,,,,,군사학 연구방법론에 대한 연구 용역,중앙행정기관
병력책정기준 산정과 연계한 조직진단 기법 체계 연구,공군본부,34920000.0,99.411,2016-08-22,(주) 한국능률협회컨설팅,한수희,정현승,서울특별시 영등포구 여의공원로 101(여의도동),34920000.0,99.411,병력책정기준 산정과 연계한 조직진단 기법 체계 연구,군
민간인 지뢰제거 방안 연구,국방부(운영지원과),30000000.0,89.506,2016-08-01,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",30000000.0,89.506,민간인 지뢰제거 방안 연구,중앙행정기관
군단정찰용 무인항공기-Ⅱ 시설사업 선행연구,방위사업청(운영지원과),50600000.0,84.916,2016-09-08,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",50600000.0,84.916,군단정찰용 무인항공기-Ⅱ 시설사업 선행연구,중앙행정기관
중고도정찰용 무인항공기 시설사업 선행연구,방위사업청(운영지원과),46400000.0,85.067,2016-09-08,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",46400000.0,85.067,중고도정찰용 무인항공기 시설사업 선행연구,중앙행정기관
BigData /vc를 활용한 무기체계 효과분석 연구,해군본부,13900000.0,48.319,2016-08-25,주식회사 서남아이에스,양선원,이기찬,서울특별시 금천구 디지털로130-0 남성프라자 9층 912호  (가산동),13900000.0,48.319,BigData /vc를 활용한 무기체계 효과분석 연구,군
군수품 상용화 확대 정책 추진 로드맵 수립 연구,국방부(운영지원과),75630000.0,98.692,2016-09-09,재단법인한국조달연구원,백명기,,"서울특별시 강남구 언주로319, 5층,6층(역삼동,조우회관)",75630000.0,98.692,군수품 상용화 확대 정책 추진 로드맵 수립 연구,중앙행정기관
BigData/VC를 활용한 무기체계 효과분석 연구,해군본부,,,,,,,,,,BigData/VC를 활용한 무기체계 효과분석 연구,군
전력지원체계OMS/MP및RAM분석/LSA적용방안연구,육군본부,31230000.0,80.759,2016-12-02,(사)21세기군사연구소,김진욱,박계향,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",31230000.0,80.759,전력지원체계OMS/MP및RAM분석/LSA적용방안연구,군
K200A1장갑차 시뮬레이터 연구개발,국군재정관리단,547250000.0,37.138,2016-12-20,주식회사 바로텍시너지,구칠효,이진아,경상남도 진주시 정촌면 연꽃로141,547250000.0,37.138,K200A1장갑차 시뮬레이터 연구개발,국군재정관리단
소화기 소음기 선행연구 용역,육군본부,,,,,,,,,,소화기 소음기 선행연구 용역,군
기술연구 환경구축 사업 리스,국군재정관리단,,,,,,,,,,기술연구 환경구축 사업 리스,국군재정관리단
육군 항공관제 시뮬레이터 연구개발,국군재정관리단,1747000000.0,67.804,2016-12-09,주식회사 유니텍,이훈민,김상도,"경기도 안양시 동안구 학의로282, 501호,502호,503호 (관양동, 금강펜테리움아이티타워)",1747000000.0,67.804,육군 항공관제 시뮬레이터 연구개발,국군재정관리단
기갑 및 기계화부대 중대급 교전훈련장비 연구용역,육군본부,24590160.0,82.939,2016-12-12,호원대학교 산학협력단,정의붕,김정일,"전라북도 군산시 임피면 호원대3길 64,",24590160.0,82.939,기갑 및 기계화부대 중대급 교전훈련장비 연구용역,군
국방통합 온라인 공개강좌(M-MOOC) 설계 방안 연구,국방부(운영지원과),27223000.0,92.648,2016-11-22,사단법인 한국융합안보연구원(Korea Convergence Security Institute),이홍기,,서울특별시 서초구 서운로13-0 (서초동),27223000.0,92.648,국방통합 온라인 공개강좌(M-MOOC) 설계 방안 연구,중앙행정기관
ICBM 기반 통합 시설물관리체계 구축 개념 연구용역,국군재정관리단,71324220.0,90.674,2016-11-18,서울대학교 산학협력단,김재영,김현숙,서울특별시 관악구 관악로1 (신림동),71324220.0,90.674,ICBM 기반 통합 시설물관리체계 구축 개념 연구용역,국군재정관리단
CCTV 효율적 관리 및 AI분야 군 적용방안 연구,국방부(운영지원과),42000000.0,90.956,2016-10-10,사)국방정보통신협회,박래호,,"서울특별시 용산구 이태원로29, 421호(용산동1가, 전쟁기념관)",42000000.0,90.956,CCTV 효율적 관리 및 AI분야 군 적용방안 연구,중앙행정기관
전략환경 변화에 따른 공군전투기 전력 구축방안 연구,공군본부,28000000.0,97.664,2016-10-28,사단법인 안보경영연구원,전건욱,황병윤,"서울특별시 강남구 언주로527, 10층 (역삼동)",28000000.0,97.664,전략환경 변화에 따른 공군전투기 전력 구축방안 연구,군
단기 복무 청년층 장병 진로지원 프로그램 개발 연구,국방부(운영지원과),46640000.0,99.658,2017-01-09,(사)한국능률협회,최권석,,"서울특별시 영등포구 의사당대로22, 8층 9층 10층(여의도동, 이룸센터)",46640000.0,99.658,단기 복무 청년층 장병 진로지원 프로그램 개발 연구,중앙행정기관
방산수출을 위한 DFAR(美 국방조달규정) 번역 및 연구,방위사업청(운영지원과),35854000.0,91.0,2017-02-07,재단법인한국조달연구원,백명기,,"서울특별시 강남구 언주로319, 5층,6층(역삼동,조우회관)",35854000.0,91.0,방산수출을 위한 DFAR(美 국방조달규정) 번역 및 연구,중앙행정기관
절충교역 제도 선진화 방안 연구,방위사업청(운영지원과),44121200.0,92.497,2017-01-18,광운대학교산학협력단,정영욱,,"서울특별시 노원구 광운로 20(월계동, 광운대학교)",44121200.0,92.497,절충교역 제도 선진화 방안 연구,중앙행정기관
국방군사시설 건축바닥면적 기준 개정 연구용역,국군재정관리단,86048438.0,94.758,2016-12-08,서울대학교 산학협력단,김재영,김현숙,서울특별시 관악구 관악로1 (신림동),86048438.0,94.758,국방군사시설 건축바닥면적 기준 개정 연구용역,국군재정관리단
의료기재(금연구역 표지판 등 85종)구매,제5738부대,32900000.0,82.151,2016-11-22,와이파이컴퍼니,김기순,오석현,"경기도 안양시 동안구 관평로138번길24-0 106호 (평촌동, 초원아파트 상가동)",32900000.0,82.151,의료기재(금연구역 표지판 등 85종)구매,제5738부대
항공전력 도입을 고려한 효율적 운용방안 연구용역,제5738부대,45000000.0,91.117,2016-12-06,한서대학교 산학협력단,김현성,이준직,충청남도 서산시 해미면 한서1로 46 한서대학교내산학협력단,45000000.0,91.117,항공전력 도입을 고려한 효율적 운용방안 연구용역,제5738부대
연구소 화생방연구활동 재료비 초자 구매,국군화생방방호사령부,21066800.0,88.139,2016-11-16,미래산업,임순옥,임순옥,"경기도 파주시 문산로26번길14-0 (문산읍, 문산호수아파트)",21066800.0,88.139,연구소 화생방연구활동 재료비 초자 구매,기관
군인연금 수급요건 및 분할연금 도입 연구,국방부,19700000.0,98.5,2016-12-27,사단법인 한국고용복지연금연구원,전용일,,서울특별시 중구 무교로16(무교동),19700000.0,98.5,군인연금 수급요건 및 분할연금 도입 연구,중앙행정기관
