입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
공중 무인무기체계 표준화 방안 연구,방위사업청(운영지원과),65357028.0,110.061,2021-04-08,(주)심네트,권정환,,"서울특별시 서초구 서운로 226, 서초오피스텔 404호(서초동)",,,21-함정 거주구역 개선방안 연구,중앙행정기관
생존성 향상을 위한 개인 부대방호 능력 분석 연구,국군재정관리단,2005256.0,70.512,,사단법인 안보경영연구원,전건욱,구종우,"서울특별시 강남구 언주로527, 10층 (역삼동)",2004730.0,70.518,SUPPRESSED,기관
잠수함 업체주도 연구개발 장비의 시험평가 방안,국방부(운영지원과),459322.0,110.275,2019-10-07,사단법인 안보경영연구원,박정기,,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",459575.0,110.295,박옥규 제독 평전 제작 연구 용역,중앙행정기관
분석기 주파수편이용 2EA 구매(20199199-I),제9691부대,275560988.0,102.45,,,김진욱,,,,102.453,(227059-E)방탐정확도 정밀분석 시험용 드론 제조,중앙행정기관
21년 서울안보대화 프로그램 기획 및 발전방향 연구,국군재정관리단,291172858.0,75.258,,(주)씨앤씨솔루션,권오경,정주교,"전라남도 무안군 삼향읍 남악3로80,204호(제일프라자)",291179468.0,,(21G087-I)범국민 안보의식조사 연구 용역,제9691부대
표적메모리 회로카드 대체품 개발 연구용역,공군본부,,86.337,2019-01-24,,,,,,86.342,차세대 전투차량 발전방안 연구 용역,중앙행정기관
유류시험장비(연료성분분석기 등3종)구매(20196115-E),국군재정관리단,,85.761,2024-06-24,,,박영욱,,,,유류시험장비(가스성분 분석기 등 2종) 구매,군
합동성을 고려한 대전차전력의 적정 소요 연구,국방부(운영지원과),21699710.0,78.332,,,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",21683097.0,,국방개혁과 연계한 예비군법 발전방안 연구,제9691부대
우주안전 발전 생태계(거버넌스) 구축 연구 용역,한미연합군사령부,,93.224,2019-11-29,,,,,,93.23,물류원가 데이터 수집 및 산정/관리 방안 연구,합동참모본부
17년 지형분석장비 물품 구매설치,방위사업청(운영지원과),,102.409,2020-11-25,,,,,,102.404,(20F088-A)소음영향도 작성을위한 소음측정및분석용역,중앙행정기관
항-19-072 생화학분석기 시약 등 44종,계룡대근무지원단,334791116.0,,2023-03-26,,이세영,,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",334925854.0,82.301,TICN Block I -① 경미한 성능개량 사업분석,국군재정관리단
자동염기서열 분석기 소모품 구매 설치,국방부(운영지원과),,82.305,2022-08-07,행복한 일 연구소,최태묵,박소영,경상북도 구미시 산동읍 강동로730,15012577.0,82.301,병  오일분석용 1종,군
항-20-004 자동면역분석기 시약 등 123종,제2879부대,,96.236,2022-08-28,,,박계향,,,96.246,혈액가스 분석기 1EA 구매,중앙행정기관
유무인 전투기의 공대공 복합운용개념및요구능력 분석,국방대학교,,93.867,2022-06-02,국방대학교산학협력단,조보근,장재필,"충청남도 논산시 대학로 121, 건양대학교 산학협력단(내동)",57959518.0,93.861,공무직근로자 등 임금체계실태조사 및 고용환경 분석,국군재정관리단
춘천병원 기능강화 연구용역,국방부(운영지원과),,97.769,,영남대학교산학협력단,조은미,이우희,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",,97.757,21년 차세대 첨단함정 건조가능성 검토 연구용역(ll),제9691부대
국내개발 항공기 성능개량 및 관리방안 연구용역,합동참모본부,,88.501,2024-05-25,가천대학교산학협력단,정재관,김동신,"서울특별시 영등포구 여의대방로67길22, 602호(여의도동, 태양빌딩)",35495844.0,88.495,00 군공항 이전 시설기본요구조건(안) 작성 연구용역,군
함정 연구개발 군 요구조건 관리방안 연구용역,해군본부,131220949.0,90.192,2023-03-04,사단법인 한국갈등학회,이덕호,권시형,"경기도 용인시 수지구 죽전로 152, 단국대학교내(죽전동)",131216021.0,90.192,4차 산업혁명 기술 함정적용 방안 연구용역,군
산소분석기 1종,제20전투비행단,,74.636,2023-03-26,,,,,106150862.0,74.632,항-17-018 자동연역분석기 시약 등 37종,제20전투비행단
육군수사단 부대개편 시설사업 선행연구 용역,국방대학교,,95.322,2022-12-17,,,,,,95.321,차세대 첨단함정 건조가능성 검토 연구용역(III),4284부대
17년 작전지속지원분석모델 유지보수 용역,합동상호운용성기술센터,60594986.0,78.333,,주식회사 에이치투엘테크놀로지,박광섭,박혜인,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",60666463.0,,분석기(회로망용) 구매,군
24-첨단기술활용한 피아식별(인원) 방안연구 용역,국방부(운영지원과),112744934.0,95.617,,주식회사 보스테크,유관우,김태욱,"경기도 성남시 수정구 금토로80번길11, (금토동, 판교이노베이션랩) 9층 909~911호",112705979.0,,무기체계 공급망 관리(SCM) 최적화 프로세스 연구,군
ISR 자산의 효율적 통합 운용방안 연구,국방부(운영지원과),15773178.0,,2017-01-28,라온시스템즈(주),최치원,이재평,경상남도 함안군 칠북면 삼칠로 1826티엠시 (주),,81.817,생존성 향상을 위한 개인 부대방호 능력 분석 연구,중앙행정기관
23-F-분석기 스펙트럼용 2종 구매(239034-H),국방부(운영지원과),299517834.0,97.125,2021-12-12,롯데캐피탈(주),김원헌,한달연,"전라남도 무안군 삼향읍 남악3로80,204호(제일프라자)",,97.119,23-F-최대전력 분석기 구매,군
4차 산업혁명  군 적용을 위한 R&D 발전방안 연구,육군인사사령부,,,2018-08-19,한남대학교 산학협력단,노광현,,서울특별시 영등포구 영등포로35길10-0 (영등포동6가) 8층 809호,,,헬기 보조동력장치 시험장비 개발 연구용역,국군재정관리단
예비전력발전세미나 주제연구(Ⅰ) 용역,국군재정관리단,,84.935,2019-12-28,한국직업능력연구원,김진욱,정기쁨,충청남도 논산시 양촌면 황산벌로1040,,,군사과학정책 연구 용역(1. 국방 데이터....),군
민군 협력을 통한 상호가치 창출 활성화 방안 연구,공군제15특수임무비행단,22422065.0,,2016-12-18,재단법인 한국군사문제연구원,김형철,,"경기도 성남시 수정구 위례대로83(창곡동, 국방문화센터)",22369709.0,,민군 협력을 통한 상호가치 창출 활성화 방안 연구,군
무기체계 전력지원체계 분류기준 재정립 연구,제2879부대,117589865.0,83.606,2020-03-08,사단법인 한국국방발전연구원,,,,,83.606,PLS세트 선행연구 용역,군
17년 지형분석장비 물품 구매설치,국군재정관리단,,82.584,,한성대학교 산학협력단,김윤혁,정현석,"서울특별시 금천구 가마산로96-0, 213호(가산동, 대륭테크노타운8차)",56408010.0,,정비공정 분석도구 구매,국군재정관리단
항-20-004 자동면역분석기 시약 등 123종,공군제19전투비행단,418727506.0,100.276,2022-01-24,주식회사 제니컨벤션,박준빈,이창환,"서울특별시 금천구 서부샛길606, A동 2410호 (가산동,대성디폴리스지식산업센터)",418615577.0,,21년 의무장비(혈액가스 분석기 중형) 구매,국군재정관리단
민군복합타운 조성방안 연구,국군재정관리단,,102.608,2024-06-12,,,김정일,,,102.605,공대지유도탄 양산 시설사업기본계획 연구용역,중앙행정기관
대잠훈련분석체계(AEAS) 유지보수 용역,방위사업청,,,2019-05-21,바다메디칼,권수민,이영민,"경기도 김포시 태장로789,732호 (장기동,금광하이테크시티)",37024264.0,93.298,00기지 환경개선 사업 분석평가 및 선행연구 용역,기관
분석기 주파수편이용 2EA 구매(20199199-I),국방부(운영지원과),181959556.0,,2020-07-27,(주)레이다앤스페이스,권수민,김하근,경상북도 구미시 산동읍 강동로730,181853596.0,95.28,항-19-072 생화학분석기 시약 등 44종,중앙행정기관
21-미 해군 6.25전쟁 전쟁분석 자료 번역 용역,국방시설본부,36231818.0,,2020-08-08,씨지에스아이티(주),박수진,한대일,"서울특별시 영등포구 여의대방로67길22, 602호(여의도동, 태양빌딩)",36223993.0,94.315,22-해-소형 사단용 생화학자동분석기 구매,기관
(207146-F)디지털포렌식 분석장비 도입,해군군수사령부,,97.107,2021-05-07,,김진욱,안구름,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",76689575.0,97.099,2018년 제4회 국방 분석평가관계관 워크숍 위탁운영,군
대함유도탄 방어유도탄 양산사업 비용분석,국군재정관리단,98499234.0,,,(사)21세기군사연구소,,서선숙,"전라북도 군산시 임피면 호원대3길 64,",,108.83,항-16-047 050 자동면역분석기 등 42종,군
20-S-통합유류고 신축사업 선행연구 용역,국군재정관리단,,85.405,2023-08-02,상명대학교산학협력단,,김중곤,,66249309.0,85.41,장보고급 잠수함 디젤감시장치 연구개발 용역,국군수도병원
죽변 비상활주로 민ㆍ민갈등 해소방안 연구,국군의무사령부,,97.859,2017-12-24,,,,서울특별시 노원구 화랑로574-0 (공릉동),104560697.0,97.855,군 모바일 업무혁신 추진방안 연구용역,중앙행정기관
군수품 수송용 드론 선행연구 용역,해군본부,112482563.0,118.113,2018-07-27,(주)두두아이티,한민구,,"경기도 고양시 덕양구 항공대학로76-0 (화전동, 한국항공대학교내)",112432613.0,,웨어러블 로봇 운용개념 연구용역,중앙행정기관
해병대 고유 무기체계별 맞춤식 정비개념 연구,국군재정관리단,486433614.0,85.612,,국립금오공과대학교산학협력단,김윤혁,이귀숙,"대구광역시 동구 국채보상로159길41-0 (신천동, 우방푸른타운) 상가 107동 4층",486780159.0,,의무후송전용헬기 시설사업기본계획 연구용역,국군재정관리단
임베디드 및 군 무선통신 취약점 분석기술 연구,공군본부,,86.149,2018-10-28,주식회사 지니클라우드,오중산,,"서울특별시 송파구 송파대로24길5-6 (가락동,1층)",107714056.0,86.148,군 자동소음측정망 설치기준 및 운영방안 연구,군
(20F157-I)12.7mm 파쇄탄 정부투자 연구개발 사업,공군작사근무지원단,94537897.0,,,,,,,94578768.0,71.742,선외기 프로펠러 안전장치 성능개선 연구용역,제2879부대
신호분석기 1대 구매,국군재정관리단,,78.784,2021-06-27,(사)21세기군사연구소,,조대현,,46601426.0,78.792,악성코드 분석체계 확대 구축 사업(20197146-C),군
’22년 전투발전 연구과제 용역(4),해군군수사령부,68708335.0,77.607,2021-07-16,에스앤에스이앤지 주식회사,,,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",68646947.0,77.598,해병대 과학화예비군 훈련장 발전방안 연구 용역,중앙행정기관
함 탑재용 무인항공기 선행연구,국방부(운영지원과),,,2021-06-11,,한민구,,"서울특별시 송파구 법원로11길25-0, A동 1310호(문정동, 에이치비즈니스파크)",57708608.0,,창조국방 추진을 위한 창의적 문화조성 방안 연구,중앙행정기관
프로그램 단위 성과관리를 위한 성과지표 연구,방위사업청(운영지원과),,88.091,2020-06-16,롯데캐피탈(주),최철욱,임근우,"서울특별시 송파구 석촌호수로138, 202호 (삼전동)",19997854.0,88.095,신기술 연구개발 기반체계 구축 및 백업체계 교체,군
항공무기정비분야 안전관리체계 고도화방안 연구용역,해군작전사령부,115444565.0,87.072,2022-04-07,,,,,115467571.0,87.066,비전통위협 대비군시설활용및 공용면적 기준 개정연구,기관
21 분석기 주파수편이용 1종 구매,국군의무사령부,125341786.0,95.883,,,한민구,,,125255145.0,95.883,군수 빅데이터 수집/분석체계 구축 BPR/ISP 감리,국군재정관리단
16년 전자파 측정 및 분석장비 개발 용역,국방부(운영지원과),45098423.0,91.972,2018-12-26,,박종선,,"서울특별시 송파구 법원로11길25-0, A동 1310호(문정동, 에이치비즈니스파크)",,91.981,감정장비(자동염기서열분석기 등 2종) 검교정 용역,군
정기기초연구과제(1. 한국의외교/안보정책),국방부(운영지원과),135340909.0,,2018-12-25,젠트리거,이상환,김소미,"경기도 군포시 고산로148번길17-0, B동 1303호, 1304호, 1305호(당정동, 군포IT밸리)",,96.388,인터넷접속/전자우편 통제 및 분석체계 교체사업 리스,기관
공군 3훈비 방호시설 방호성능평가 연구용역,제5378부대,41591809.0,,2022-01-23,주식회사 팬웨스트에스앤티,전병욱,박종호,경기도 화성시 10용사로456-0 (반송동),41581010.0,,김해기지 항공교통관제 운영 개선방안 연구용역,제20전투비행단
