입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
항-16-059 062 066 질량분석기 소모품 등 72종,국방부(운영지원과),,89.271,2019-04-04,디와이아이앤씨주식회사,기유경,고기종,서울특별시 구로구 가마산로279-0 (구로동) 907호,0.0,89.572,복합재 내부결함 위험도 평가방법 연구개발,합동참모본부
유압유 미립자 분석기 교정키트 구매,제9227부대,81638110.0,89.844,2024-06-02,주식회사 리얼웹,김혜정,남궁성호,서울특별시 강남구 테헤란로77길11-19 (삼성동) EAN빌딩,9000490.0,89.82,22-해상기반 우주발사체계 개념 연구,중앙행정기관
악성코드 동적분석 SW 라이선스 연장 구매,해군군수사령부,162453964.0,97.039,,디엔씨오토메이션,이미영,이양희,서울특별시 마포구 월드컵북로5길59 (서교동),,,유압유 미립자 분석기 교정키트 구매,기관
21-2차 개념설계 기술지원 연구용역,국군대전병원,,,2018-07-31,단국대학교 산학협력단,김정희,박종부,경기도 광주시 오포읍 포은대로339(추자동),16342830.0,89.591,24년 전투실험발전 연구 용역(2),합동참모본부
해상종합전술훈련장 체계구축 사업 개념 연구,국방부군사편찬연구소,80342414.0,98.462,2022-06-26,사단법인 엔케이지식인연대,서유림,신인균,경기도 광주시 중앙로200-0 (송정동) 203호,0.0,89.791,국방 데이터 전략연구,군
상호운용성성공요인분석을 통한 평가업무발전방안연구,제2062부대,68981870.0,89.734,,주식회사 천일,권시형,김서현,경상남도 창원시 마산회원구 양덕북5길97 (양덕동1층상가),355348351.0,89.632,18년 수송기술 용역연구,군
국방표준서 제정(7차) 연구,공군본부,,88.136,2019-05-22,씨엠티정보통신(주),조미옥,조대현,서울특별시 강서구 마곡중앙5로1길20 (마곡동) 520호,2518118.0,89.309,병영환경 및 상담대상자 특성과 연계한 상담기법 연구,국군재정관리단
분석기  스펙트럼용,제9691부대,,89.917,2017-02-18,(사)21세기군사연구소,노광현,최민호,"인천광역시 남동구 문화서로65번길9, 1301호(구월동, 웰메이드)",,98.699,50년 함건조 사례분석 및 발전방안 정립 연구 용역,중앙행정기관
기갑및기계화부대 중대급 교전훈련장비 선행연구 용역,국군화생방방호사령부,,,2024-09-07,(주)한신솔루션,서동환,전호영,"서울특별시 강남구 언주로319, 5층,6층(역삼동,조우회관)",106053789.0,,통신전자장비 전계강도 측정분석장비 개발,중앙행정기관
해병대 리더십 역량 진단 시스템 개발 연구,제9691부대,,,2018-09-19,와이피글로벌,임승택,한영준,대전광역시 유성구 테크노4로17-0 (관평동) 대덕비즈센터 D동 612호,,85.251,19~20년 육군M&S센터 전문분석관 운용 용역,중앙행정기관
(23G048-I)생물안전3등급 연구시설(BL-3)유지보수용역,공군본부,1167155199.0,,2019-09-15,주식회사엔지아이,정의붕,김인숙,서울특별시 서초구 남부순환로319길 13(서초동),99054954.0,,17-군 세차 폐수처리시설 운영 개선방안 연구용역,중앙행정기관
1형 복합부위 통증증후군 생체지표 발굴 연구용역,합동참모본부,,,,(주)볼트시뮬레이션,강명수,김미진,경기도 용인시 기흥구 용구대로2335번길43 (마북동 494-4),,88.956,합동성을 고려한 대전차전력의 적정 소요 연구,국군재정관리단
감정장비(자동염기서열분석기 등 2종) 검교정 용역,해군본부,79669454.0,89.721,2023-11-20,주식회사 비씨디이엔씨,강현순,김종환,광주광역시 광산구 풍영철길로15(콜롬버스월드 302호),,,DNA정량분석기 등 7항목 구매(의무),국군수도병원
지상군 전략 및 작전수행개념 연구,4284부대,1736455007.0,89.022,,주식회사 원스타,정평길,임규옥,서울특별시 강동구 양재대로1377 (성내동 삼원빌딩 408호),125483629.0,89.742,진동분석장비 구매,제9227부대
해병대리더십교육성과측정체계개발연구용역,공군사관학교,64523248.0,90.134,2017-07-06,(주)동건,배종환,김민재,"경기도 안양시 만안구 만안로49, 519호(안양동, 호정타워)",0.0,88.699,(20F172-I)00부대 라돈저감방안 연구 용역,국군재정관리단
방음정비고 사업 정립을 위한 선행연구용역,국군재정관리단,79066383.0,89.958,,(주)이씨마이너,이창민,유은경,"서울특별시 강동구 양재대로 1443, 동우빌딩 7층(길동)",,89.285,20-실전적 시뮬레이터 구축방안 연구,중앙행정기관
지상공중우주계층별 양자기술연구용역,해군군수사령부,163641925.0,96.623,,선테크 주식회사,박영선,이솔이,강원특별자치도 강릉시 범일로579번길24(내곡동),284203937.0,,제주 작전기지 저주파분석 훈련장비 유지보수 용역,제1363부대
국방표준서 제정(5차) 연구,제9227부대,,89.78,2019-02-17,(주)한신솔루션,김재영,김경환,"경기도 수원시 장안구 서부로 2066, 성균관대학교 자연과학캠퍼스 내(천천동)",,97.833,CMMC 관련 통합실태조사 개선안 연구,연평부대
22-2차 연구장비 구매 계약 - 기구세척기 초음파형,공군미사일방어사령부,,89.84,2024-06-16,(주)프라이전트,강현섭,김지원,세종특별자치시  시청대로370 세종국책연구단지 사회정책동,,,유전자 서열 분석기,국군재정관리단
50년 함건조 사례분석 및 발전방안 정립 연구 용역,공군본부,70564046.0,89.632,,삼성서울병원,유재수,김창관,전라북도 전주시 완산구 장승배기로263 (평화동1가),0.0,,인공지능 무기체계 시험평가 기준 절차 방법 연구,제7군단
22-2차 연구장비 구매 계약 - 기구세척기 초음파형,제2307부대,,89.688,2022-02-17,서울대학교 산학협력단,김재욱,이성표,"경기도 성남시 수정구 복정로84번길 22-15,(B-001호) (복정동)",,88.864,효율적 획득업무 수행을 위한 WBS 표준화 연구,합동참모본부
19-운용함정 소음 진동 성능점검 기술연구 용역,공군교육사령부,,94.933,2016-11-06,한양대학교 산학협력단,지용현,박수진,"경기도 고양시 덕양구 마상로140번길48-0 304호 (주교동, 신양빌딩)",,99.849,공기조화계통(HAVC) 성능개선 방안 연구 용역,제7016부대
해병대 무인화전투체계 도입방안 연구용역,제9691부대,72466990.0,,2019-06-06,산업연구원,,주서현,"인천광역시 부평구 충선로73번길23-0 (부개동, 시티하우스2동)",20241308.0,89.274,국제 해양영역인식 협력 방안 연구,대학
정책연구용역(군견 관련),공군제17전투비행단,,91.532,2019-04-17,동성켐텍,최계영,손영옥,경상남도 함안군 칠북면 삼칠로 1826티엠시 (주),6611994.0,96.618,전투실험 발전 연구용역 세미나 및 책자발간 용역,중앙행정기관
19년 병리장비소모품(13) 혈액가스분석기 구매,국방대학교,,89.354,2019-08-14,경안이엔지(주),김용섭,유현국,경기도 남양주시 진접읍 내각1로73번길38-1,,89.213,비전투부대 참모부서 소요병력 산정기준 연구용역,중앙행정기관
전술항법장비(TACAN) 시설사업기본계획 연구용역,국군의무사령부,,97.964,2018-09-06,도원정보시스템 주식회사,,조해주,"서울특별시 강남구 남부순환로365길 5, 중명 213(도곡동)",5978612.0,89.3,리더십코칭 효과성 평가에 관한 연구용역,국군제1068부대
방위사업 국제공동연구개발 가이드라인 연구,제5019부대,,86.638,,(사)한국기상전문인협회,권시형,이윤기,"대전광역시 유성구 대학로 27, 현대리조텔 2층(봉명동)",,89.596,저 전송률 보코더 개발 연구용역,국군재정관리단
00학교 종합정보체계 고도화사업 개념연구,육군교육사령부,,89.973,2019-04-06,(주)한국기술연구소,곽민수,배미선,"경기도 부천시 원미구 중동로254번길28-0 (중동, 메트로펠리스3)",9179662.0,89.313,해병대 복지회관 중장기 보수계획 연구 용역,군
기동화 지능화된 네트워크 전투체계 연구용역,육군대학,144447804.0,89.487,2017-03-22,광운대학교산학협력단,정성문,손영옥,전라북도 정읍시 북면공단2길87,533845765.0,82.564,레이저 변위센서 활용한 탄약검사 M&S 개발 연구용역,국군대전병원
무기체계 전력지원체계 분류기준 재정립 연구,공군 제8전투비행단,,90.126,2022-07-11,사단법인 한국국가전략연구원,이훈민,배종환,"경기도 용인시 수지구 죽전로 152, 단국대학교내(죽전동)",9563081.0,89.115,(207134-H)국방보안조사 분석시스템 HW구매(리스물건),제5019부대
의무장비 구매(자동분석기 생화학용),국군수도병원,,90.416,2023-11-29,주식회사 위맥공제보험연구소,최준호,유동호,서울특별시 성북구 삼선교로16길116-0 (삼선동2가),,92.558,TDS와 연계한 억제작전 평가체계 연구,기관
대전병원 생화학 자동 분석기 소모품 20종 구매,국군재정관리단,70106062.0,101.683,,서준코퍼레이션,박미영,김봉환,서울특별시 금천구 디지털로130-0 남성프라자 9층 912호  (가산동),0.0,,신호분석기 1대 구매,제2군단
항-19-032 자동면역분석기 시약(HBsAg RGT)등 112종,육군보병학교,154182156.0,89.581,,HF테크,서태일,이주열,"경기도 군포시 고산로148번길17-0, B동 1303호, 1304호, 1305호(당정동, 군포IT밸리)",9869504.0,,국방R&D 과제 평가체계 개선방안 연구,국군재정관리단
22-2차 연구장비 구매 계약 - 기구세척기 초음파형,국군의무학교,70527630.0,,2018-08-19,노무법인 최상인업,이희석,방윤지,"인천광역시 서구 보듬로158, 공존11층 1131호(오류동, 블루텍)",,89.369,(20F088-A)소음영향도 작성을위한 소음측정및분석용역,제3130부대
국방 안전환경 분석 및 안전교육 정책 발전 방안 연구,국군수도병원,176520305.0,89.596,2019-08-21,주식회사 파이안,이인형,유혜련,"경기도 고양시 일산동구 중산로 247306,307호 (중산동, 중산프라자)",,89.046,범국민 안보의식조사 정책대안 연구용역,제3170부대
방음정비고 사업 정립을 위한 선행연구용역,국방부(운영지원과),,,2022-10-03,디엔씨오토메이션,최재성,이재관,경기도 수원시 영통구 법조로25-0 (하동) SK VIEW Lake A동 1612,,,지뢰제거에 관한 법안 연구 용역,제2군단
비상근예비군 확대 및 훈련체계 정립 연구 용역,공군교육사령부,,89.775,2021-12-29,주식회사 대한,한아름,최성숙,경상남도 창원시 의창구 봉강가술로537번길42-0 (대산면),,,미래 육군비행장 발전계획 검증 연구 용역,국군재정관리단
22-해-소형 사단용 생화학자동분석기 구매,공군 제8전투비행단,165249617.0,,2016-10-23,주식회사화인시스텍,이권민,김성찬,"서울특별시 구로구 디지털로32길 30, 코오롱디지털타워빌란트15층(구로동)",21906301.0,,해병대 고유 무기체계별 맞춤식 정비개념 연구,중앙행정기관
조종사 피로도와 안전비행의 역학관계 분석 연구용역,제2307부대,67487959.0,90.379,2022-07-09,새롬상사,임준석,현혜경,"서울특별시 구로구 디지털로31길41-0, 603호, 604호, 605호(구로동, 이앤씨벤처드림타워6차)",,88.63,24년 국방연구개발사업의 성과조사 · 분석 연구 ,국군대전병원
22-해상기반 우주발사체계 개념 연구,제3130부대,,90.013,,일송 유에프티,이해용,서혜진,"서울특별시 구로구 디지털로32길 30, 코오롱디지털타워빌란트15층(구로동)",5863546.0,,생화학자동분석기 등 83종 구매(20197024-E),제2062부대
미래 육군 상비병력 절감방안 연구,공군본부,157572565.0,92.412,2022-08-21,주식회사 신나는세상,박재성,박준용,"인천광역시 미추홀구 방축로194, D동 207호 2층 1호 (도화동)",267164868.0,,고속상륙정(LSF-II) Batch-II 사업분석,제9691부대
BigData/VC를 활용한 무기체계 효과분석 연구,육군교육사령부,,100.783,2021-07-30,태성네트웍스 주식회사,박호,조대근,"서울특별시 강남구 언주로319, 5층,6층(역삼동,조우회관)",,88.921,2023년 서울안보대화 프로그램 기획 및 발전방향 연구,국군재정관리단
수치해석을통한폭발하중받는강재구조물의거동분석용역,국방부(운영지원과),,,2020-07-11,(주)우림데이타,박종석,임지헌,"서울특별시 중구 퇴계로213, 309-24호(충무로4가, 일흥빌딩)",117116084.0,89.518,(20F084-I)소음영향도작성을위한소음측정및분석용역,중앙행정기관
생화학 자동 분석기 등 116종 구매(20197022-E),공군미사일방어사령부,64416193.0,,2024-03-27,(주)프라이전트,류제성,이지원,"경상남도 김해시 관동로138, 1404동 301호(관동동, 죽림마을 동원로얄듀크아파트14단지)",10428743.0,89.188,(20F058-A)소음영양도작성을위한소음측정및분석용역,국군재정관리단
해군교전급분석모델(Build-I) 체계개발사업,국군화생방방호사령부,68984051.0,,2019-07-20,주식회사 반석건설엔지니어링,장명훈,임혜정,경기도 김포시 월곶면 김포대로2708-37,0.0,89.475,요분석기 사단용 등 2종 구매,제7군단
(22F067-G) 심리뇌파분석시스템 유지보수사업,4284부대,,90.235,2022-07-14,(사)21세기군사연구소,서은진,김채영,"서울특별시 동대문구 약령시로9길 79,  135-51,135-60(제기동)",7643313.0,89.381,21-함정 추진계통 신뢰성 향상을 위한 정비방안 연구,국군재정관리단
