입찰공고번호,입찰공고차수,입찰공고명,업무구분명,계약체결형태명,계약체결방법명,낙찰자결정방법명,적격심사여부,공고기관명,공고기관코드,수요기관명,수요기관코드,낙찰하한율,예정가격,기초금액,추정가격,개찰일자,개찰시각,개찰결과구분명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체사업자등록번호,최종낙찰업체주소
SCF0009,1,체다 슬라이스치즈,물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,7169,7156,19311818,2024-01-16,10:30:00,개찰완료,6315,88.086,2024-01-16,연우상사,황지환,황지환,609-13-61236,경상남도 창원시 진해구 여좌로123번길18-0 (여좌동)
SCF0010,1,비엔나소시지,물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,9954,9921,57408000,2024-01-16,10:30:00,개찰완료,8760,88.003,2024-01-16,주식회사 푸드앤하우스,김형석,김형석,398-88-01020,경상남도 양산시 평산회야로9-2(평산동)
SCF0020,1,씻어나온 쌀,물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,20497,20588,42210000,2024-01-16,10:30:00,개찰완료,18062,88.121,2024-01-16,류홀마트(합포점),최정임,최정임,346-22-00096,경상남도 창원시 마산합포구 문화동로1-0 (월포동)
SCF0012,1,대패삼겹살,물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,12097,12000,81060000,2024-01-16,10:30:00,개찰완료,10664,88.156,2024-01-16,오케이팜,오세옥,한태경,265-28-01070,경상남도 창원시 진해구 안청남로6번길8-1 (안골동) 1층
SCF0013,1,모둠해물,물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,8134,8088,32175000,2024-01-16,10:30:00,개찰완료,7160,88.016,2024-01-16,행복유통,이윤영,강문정,822-01-01522,경상남도 창원시 진해구 태평로48번길2-0 (태평동)1층
SCF0014,1,LA 갈비(냉동),물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,30568,30392,183520000,2024-01-16,10:30:00,개찰완료,26904,88.012,2024-01-16,행복유통,이윤영,강문정,822-01-01522,경상남도 창원시 진해구 태평로48번길2-0 (태평동)1층
SCF0015,1,차돌박이(냉동/슬라이스),물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,20548,20588,132720000,2024-01-16,10:30:00,개찰완료,18086,88.019,2024-01-16,송림축산,김미애,김미애,627-95-01606,"경상남도 창원시 진해구 동진로138, 지하층 100-1호(덕산동)"
SCF0017,1,소갈비 순살(냉동/슬라이스),물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,32823,33000,118300000,2024-01-16,10:30:00,개찰완료,28890,88.017,2024-01-16,지(g)-마트,송낙천,정영권,609-23-98824,"경상남도 창원시 진해구 조천북로62 105(경화동,하이존상가 105~107)"
SCF0018,1,냉동 수육용 삼겹살,물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,18659,18627,108490000,2024-01-16,10:30:00,개찰완료,16421,88.005,2024-01-16,주식회사 원양에프엔지 농업회사법인,심세진,김나영,680-88-00537,경상남도 창원시 마산합포구 진전면 팔의사로511-97
SCF0019,1,소갈비(냉동/갈비탕용) ,물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,17969,18000,57950000,2024-01-16,10:30:00,개찰완료,15813,88.002,2024-01-16,송림축산,김미애,김미애,627-95-01606,"경상남도 창원시 진해구 동진로138, 지하층 100-1호(덕산동)"
SCU0014,1,액화석유가스(LPG) 취사용,물품,단가계약,제한경쟁,적격심사제,Y,제9918부대,ZD01068,제9918부대,ZD01068,82.995,1337,1323,345228210,2024-01-16,10:30:00,개찰완료,1140,85.275,2024-01-16,주식회사 천마,김영진,현지훈,102-81-01473,제주특별자치도 제주시 애월읍 평화로2700
SCU0014,1,액화석유가스(LPG) 난방용,물품,단가계약,제한경쟁,적격심사제,Y,제9918부대,ZD01068,제9918부대,ZD01068,82.995,1322,1314,345228210,2024-01-16,10:30:00,개찰완료,1132,85.656,2024-01-16,주식회사 천마,김영진,현지훈,102-81-01473,제주특별자치도 제주시 애월읍 평화로2700
UMM0004,1,(246003-D)교과서(24년 1학기) 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,90,239521625,238273000,220944055,2024-01-16,11:00:00,개찰완료,215573400,90.001,2024-01-16,비전상사,장미영,장미영,582-34-00773,"경기도 남양주시 별내5로81 (별내동, 남양주 별내 스위첸)3104-2604"
HDN0002,2,24년 생활(폐합성수지류) 폐기물 처리,용역,총액계약,제한경쟁,적격심사제,Y,공군제18전투비행단,ZD00187,공군제18전투비행단,ZD00187,87.995,44184636,44705000,41454545,2024-01-17,13:00:00,개찰완료,39168160,88.646,2024-01-17,주식회사 다원에코,김민정,이명한,589-88-01738,강원특별자치도 강릉시 과학단지로21번길59 (대전동)
HDP0003,2,24년 음식물쓰레기 위탁처리 용역,용역,총액계약,제한경쟁,적격심사제,Y,공군제19전투비행단,ZD00189,공군제19전투비행단,ZD00189,87.745,114584278,114508800,104098909,2024-01-17,11:00:00,개찰완료,111500000,97.308,2024-01-17,솔밭농장,이익수,이익수,317-90-52881,충청북도 청주시 청원구 내수읍 은곡1길53
LFH0003,2,교육생 숙소 신축 관급(자동제어),물품,총액계약,제한경쟁,적격심사제,Y,육군부사관학교,ZD00052,육군부사관학교,ZD00052,87.995,128975300,129687254,120255454,2024-01-17,11:00:00,개찰완료,113507190,88.006,2024-01-17,현대계장공업(주),박종성,정경민,105-81-53999,서울특별시 마포구 성산로 154()
LGP0006,1,24-1차 경축특식 냉동슈 제조,물품,단가계약,제한경쟁,적격심사제,Y,제5378부대,ZD00217,제5378부대,ZD00217,87.995,3000,3000,72330000,2024-01-17,11:00:00,개찰완료,2640,88.002,2024-01-17,동광푸드,이민숙,이민숙,123-20-33855,강원도 철원군 김화읍 외골길33-41(가동)
LGP0005,1,24-1차 경축특식 떠먹는 티라미수 제조,물품,단가계약,제한경쟁,적격심사제,Y,제5378부대,ZD00217,제5378부대,ZD00217,87.995,2977,3000,33000000,2024-01-17,11:00:00,개찰완료,2637,88.6,2024-01-18,(주)조이푸드,김영식,음현철,129-86-10176,"경기도 성남시 중원구 사기막골로105번길25, 611호 (중앙인더스피아2차, 상대원동)"
LGP0004,1,24-1차 경축특식 우유생크림빵 제조,물품,단가계약,제한경쟁,적격심사제,Y,제5378부대,ZD00217,제5378부대,ZD00217,87.995,2512,2500,34090909,2024-01-17,11:00:00,개찰완료,2218,88.311,2024-01-17,주식회사 온세까세로,박성언,박성언,897-81-00887,강원특별자치도 원주시 상지대길83-0 (우산동) 상지대학교 벤처창업관 103호
LGP0003,1,24-1차 경축특식 제로콜라 구매,물품,단가계약,제한경쟁,적격심사제,Y,제5378부대,ZD00217,제5378부대,ZD00217,87.995,668,670,16153700,2024-01-17,11:00:00,개찰완료,588,88.007,2024-01-17,푸른,고승정,고승정,462-23-00395,"경기도 성남시 분당구 성남대로916번길11, 4층 4-22호 (야탑동, 글라스타워)"
LQH0001,1,219여단 취사식당 신축 관급 자동제어,물품,총액계약,제한경쟁,적격심사제,Y,제3697부대,ZD00248,제3697부대,ZD00248,87.995,122024979,122849010,113914545,2024-01-17,10:30:00,개찰완료,107621800,88.196,2024-01-18,세종전기공업(주),김복환,최지혜,109-81-45958,경기도 파주시 조리읍 통일로 1-34()
HDQ0001,1,24-생활폐기물 위탁처리 용역,용역,총액계약,제한경쟁,적격심사제,Y,제20전투비행단,ZD00161,제20전투비행단,ZD00161,84.245,112607429,113235294,105000000,2024-01-18,10:30:00,개찰완료,94997563,84.361,2024-01-18,미르종합환경주식회사,이민형,장지수,164-87-02021,충청남도 서산시 팔봉면 팔봉2로194-94
LCJ0008,1,미래로아파트 위탁관리 용역,용역,총액계약,지명경쟁,최저가격제,N,종합보급창,ZD00898,종합보급창,ZD00898,0,236672639,235369420,218251645,2024-01-18,10:30:00,개찰완료,235201276,99.378,2024-01-18,공우이엔씨 주식회사,이한기,김두용,120-87-79739,"서울특별시 영등포구 여의대방로43라길6-0 (신길동, 신길프라자3층)"
LFN0001,1,24-1학기 생도교과서(국내서)구매,물품,총액계약,제한경쟁,적격심사제,Y,육군3사관학교,1290306,육군3사관학교,1290306,90,143928605,143165900,130150818,2024-01-18,14:00:00,개찰완료,129540730,90.003,2024-01-18,도개,류범열,류범열,278-06-03150,"경상북도 구미시 선기로3길54, 204동 1102호(남통동, 금오산어울림)"
SCF0030,1,콩나물,물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,3071,3045,62120000,2024-01-18,10:30:00,개찰완료,2703,88.025,2024-01-18,백곰유통,홍한표,홍한표,481-17-01128,"경상남도 통영시 중앙로34 (도천동, 만복도천비치맨션2차)1층8호"
SCF0021,1,요구르트,물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,132,132,7028591,2024-01-18,10:30:00,개찰완료,117,88.097,2024-01-18,행복유통,이윤영,강문정,822-01-01522,경상남도 창원시 진해구 태평로48번길2-0 (태평동)1층
SCF0024,1,떠먹는발효유,물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,590,593,32191500,2024-01-18,10:30:00,개찰완료,520,88.048,2024-01-18,오케이팜,오세옥,한태경,265-28-01070,경상남도 창원시 진해구 안청남로6번길8-1 (안골동) 1층
SCF0022,1,오리훈제슬라이스,물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,14639,14558,73575000,2024-01-18,10:30:00,개찰완료,12887,88.032,2024-01-18,행복유통,이윤영,강문정,822-01-01522,경상남도 창원시 진해구 태평로48번길2-0 (태평동)1층
SCF0023,1,소고기스프,물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,7464,7431,13161636,2024-01-18,10:30:00,개찰완료,6576,88.106,2024-01-18,건천유통,박필란,박필란,838-16-01201,경상남도 의령군 의령읍 수암로33-0
SCF0025,1,꿔바로우,물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,13904,13813,64557818,2024-01-18,10:30:00,개찰완료,12259,88.169,2024-01-18,농협김치영업소,박영미,박영미,609-16-81908,"경상남도 창원시 진해구 명제로484번길14, 1층 (제덕동)"
SCF0026,1,컵밥,물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,2879,2892,46556364,2024-01-18,10:30:00,개찰완료,2539,88.185,2024-01-18,류홀마트(합포점),최정임,최정임,346-22-00096,경상남도 창원시 마산합포구 문화동로1-0 (월포동)
SCF0027,1,견과류,물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,589,588,22925455,2024-01-18,10:30:00,개찰완료,519,88.075,2024-01-18,주식회사 푸드앤하우스,김형석,김형석,398-88-01020,경상남도 양산시 평산회야로9-2(평산동)
SCF0028,1,야채 고기말이,물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,5595,5607,45760000,2024-01-18,10:30:00,개찰완료,4939,88.27,2024-01-18,영농조합법인 초현,이상조,이상조,615-86-01538,경상남도 김해시 김해대로2576번길68-0 (어방동)
SCF0029,2,미소된장,물품,단가계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,3800,3823,2517273,2024-01-18,10:30:00,개찰완료,3345,88.022,2024-01-18,핸드메이드 초대점,강명신,강명신,211-28-70532,경상남도 창원시 진해구 진해대로762 (석동) 1층 127
UMM0003,1,24-N-브리핑 등 8건 통합 금융리스,물품,총액계약,일반경쟁,최저가격제,N,국군재정관리단,ZD00303,국군재정관리단,ZD00303,0,22289125641,22357750000,20731740873,2024-01-18,11:00:00,개찰완료,21683319190,97.282,2024-01-18,미래에셋캐피탈(주),이만희,박영화,410-81-40265,"서울특별시 중구 을지로5길26, 6층 (수하동, 미래에셋센터원 웨스트타워)"
UMM0814,1,24-F-온나라체계 유지보수,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,112118785,112980000,104766364,2024-01-19,11:00:00,개찰완료,98757600,88.083,2024-01-19,주식회사 이상시스템,이인석,유애숙,217-86-00844,"서울특별시 영등포구 의사당대로1길11, 1409호(여의도동)"
UMM0813,1,24-M-전세버스 수송용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,85.495,300247447,302260000,280286364,2024-01-19,11:00:00,개찰완료,262900000,87.561,2024-01-19,희성고속관광(주),송정애,주준돈,608-81-54901,대구광역시 달서구 성당로199-1 (성당동)
LKT0009,1,24년 직할대 음식물쓰레기 처리용역,용역,총액계약,제한경쟁,적격심사제,Y,제1989부대,ZD00011,제1989부대,ZD00011,84.245,103919092,102450980,95000000,2024-01-19,13:30:00,개찰완료,88916385,85.563,2024-01-19,케이씨네트웍스주식회사,김원상,김원상,408-81-99652,광주광역시 광산구 상무대로507-11 (우산동)
LNS0001,1,재고번호미입력품목,물품,단가계약,2단계경쟁(동시),최저가격제,N,제5708부대,ZD00095,제5708부대,ZD00095,0,8000,8000,905963636,2024-01-19,16:00:00,개찰완료,8000,100,2024-02-15,(주)기락,송옥섭,송옥섭,204-86-12155,경기도 남양주시 별내면 송산로넉바위길6
LNS0002,1,재고번호미입력품목,물품,단가계약,2단계경쟁(동시),최저가격제,N,제5708부대,ZD00095,제5708부대,ZD00095,0,8000,8000,111970909,2024-01-19,16:00:00,개찰완료,8000,100,2024-02-15,주식회사 치악인터네셔날,원응식,원응식,259-87-01301,강원특별자치도 횡성군 안흥면 덧재로530
LNS0003,1,재고번호미입력품목,물품,단가계약,2단계경쟁(동시),최저가격제,N,제5708부대,ZD00095,제5708부대,ZD00095,0,8000,8000,672450909,2024-01-19,16:00:00,개찰완료,8000,100,2024-02-15,주식회사 비에스에프앤씨,문석수,문석수,366-86-00165,경기도 용인시 기흥구 용인향교로20번길26-0 (언남동)
UMM0005,1,(24F001-A) 음식물쓰레기 수거 및 위탁처리 용역,용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,80.495,290013438,292907060,271604736,2024-01-19,11:00:00,개찰완료,235285360,81.129,2024-01-22,두미르환경,김나경,김나경,173-71-00313,강원도 춘천시 동면 소양강로398-0
HCS0022,5,공군 제00비행단 병사식당 민간위탁 운영,용역,총액계약,협상에의한계약(서류),협상,N,제3훈련비행단,ZD00194,제3훈련비행단,ZD00194,,29688750000,,26989772727,2024-01-24,16:00:00,개찰완료,29688750000,100,2024-02-20,주식회사 풀무원푸드앤컬처,이동훈,감선재,214-86-08930,서울특별시 송파구 송파대로34길29(송파동)
HDF0006,1,24-공-0비 음식물쓰레기 처리용역,용역,총액계약,제한경쟁,적격심사제,Y,공군 제8전투비행단,ZD00185,공군 제8전투비행단,ZD00185,84.245,186821599,187647058,174000000,2024-01-25,11:00:00,개찰완료,157700000,84.412,2024-01-29,(주)푸른농장,이관영,이소형,121-86-41184,강원특별자치도 춘천시 동면 소양강로304-12
LCN0003,1,24년 생도 증식(떡 만두 등 213개 품목) 구매,물품,총액계약,제한경쟁,적격심사제,Y,육군사관학교,1290305,육군사관학교,1290305,87.995,138430891,138960000,126327273,2024-01-25,11:00:00,개찰완료,121884117,88.046,2024-01-26,인서유통,송은정,송은정,604-11-78285,"경기도 수원시 영통구 광교중앙로248번길7-3 (하동) 4층 443호(하동, 우연법전프라자)"
MDD0004,3,2024 1분기 의약품 595품목 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군수도병원,ZD00236,국군수도병원,ZD00236,82.995,1240635297,1234073453,1180904636,2024-01-25,17:00:00,개찰완료,1029834296,83.008,2024-01-25,주식회사 위캔케어,이경복,박중현,110-86-03609,서울특별시 강서구 강서로183-0 (화곡동) 대사빌딩 B동 3층
