입찰공고번호,입찰공고차수,입찰공고명,업무구분명,계약체결형태명,계약체결방법명,낙찰자결정방법명,적격심사여부,공고기관명,공고기관코드,수요기관명,수요기관코드,낙찰하한율,예정가격,기초금액,추정가격,개찰일자,개찰시각,개찰결과구분명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체사업자등록번호,최종낙찰업체주소
LIK0032,1, '23년 부대조달 후식(사이다) ,물품,단가계약,제한경쟁,적격심사제,Y,제2217부대,ZD01107,제2217부대,ZD01107,87.995,698,700,151772727,2023-02-22,13:00:00,개찰완료,614,87.995,2023-02-22,다미,강다영,강다영,352-20-01946,"경상남도 양산시 양주로94-0 (남부동, 양산신도시아파트청어람) 109-1404"
LIK0035,1,23년 부대조달 후식(커피캔형),물품,단가계약,제한경쟁,적격심사제,Y,제2217부대,ZD01107,제2217부대,ZD01107,87.995,582,580,45081818,2023-02-22,13:00:00,개찰완료,513,87.996,2023-02-22,주식회사 아이파이브,최종성,최종성,159-86-02643,"경상북도 구미시 구미대로350-27, 쓰리디프린팅제조혁신센터, 305호 (신평동)"
UMM0023,1,(23F012-I) 2023년 탄약 수송용역,용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,731829098,729462902,693797272,2023-02-21,11:00:00,개찰완료,608500000,83.147,2023-02-21,씨제이대한통운 주식회사,강신호,정성욱,110-81-05034,"서울특별시 종로구 종로5길7, Tower 8"
SCF0050,1,(긴급) 표지 수중음파 탐지기용 등 10종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,18564533,18690000,17331545,2023-02-15,10:30:00,개찰완료,16588520,89.355,2023-02-15,케이테크,김현숙,김현숙,823-66-00466,부산광역시 사하구 다대로613 (다대동) 자유마트222호
SCF0020,1,고정물 전등용 등 2종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,70865745,71400000,66222236,2023-02-14,10:30:00,개찰완료,62358620,87.995,2023-02-14,조광유통,장상원,장상원,260-72-00031,경상북도 영덕군 강구면 강구시장1길17
UMM0017,1,23-M-탄두회수장치 제조,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,403020125,404410000,375007272,2023-02-15,11:00:00,개찰완료,345299000,85.677,2023-02-15,중원사격장비(주),김기홍,이미희,209-81-12780,경기도 포천시 가산면 방산길170-0
SCF0022,1,방진마스크 등 3종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,21286886,21200000,21263236,2023-02-14,10:30:00,개찰완료,18731400,87.995,2023-02-14,핀투어,김은선,김은선,462-19-00480,경기도 용인시 처인구 모현읍 백옥대로2366-0 10-19 현대하이츠빌라2차 A동 102호
LCN0006,1,23년 사이버 교육장 유지보수 용역,용역,총액계약,제한경쟁,적격심사제,Y,육군사관학교,1290305,육군사관학교,1290305,87.745,45526744,45599400,42300000,2023-02-13,14:00:00,개찰완료,39969698,87.793,2023-02-13,HF테크,김영식,이솔이,360-10-00314,"세종특별자치시  조치원읍 번영1길46, 301호, 302호"
HDF0010,1,’23년 간부식당(일심회관) 기타식자재 구매,물품,총액계약,제한경쟁,적격심사제,Y,공군 제8전투비행단,ZD00185,공군 제8전투비행단,ZD00185,82.995,527870048,530688310,492092800,2023-02-14,11:00:00,개찰완료,444929200,84.287,2023-02-15,주식회사 아이원,최광순,최광순,525-87-00155,강원특별자치도 원주시 흥업면 사제로203-0
MHD0022,1,2023년 절충교역 물품자산 감정평가,용역,총액계약,협상에의한계약(전자),협상,N,방위사업청(운영지원과),1690000,방위사업청(운영지원과),1690000,,17000000,,15454545,2023-03-21,15:00:00,개찰완료,16300000,95.882,2023-03-31,주식회사 명문감정평가법인,이재범,이찬림,140-88-00704,"서울특별시 종로구 율곡로171-0, 2층 209호(원남동, 글로벌센터)"
MDK0047,1,22-3차 아크부대 재보급물자 항공수송 관리용역,용역,총액계약,일반경쟁,적격심사제,Y,국군수송사령부,1290460,국군수송사령부,1290460,87.745,150045467,149417176,138550472,2023-01-10,10:30:00,개찰완료,131893400,87.902,2023-01-10,주식회사 유성쉬핑,강병도,강병도,455-87-01914,"서울특별시 중랑구 신내역로111, 에이동 923호(신내동, 신내에스케이브이원센터)"
LGP0034,1,빵류,물품,단가계약,일반경쟁,적격심사제,Y,제5378부대,ZD00217,제5378부대,ZD00217,82.995,58239,58417,53106,2023-02-28,11:00:00,개찰완료,54320,93.27,2023-02-28,주식회사 에스피씨삼립,황종현,임동혁,133-81-22244,경기도 시흥시 공단1대로 101(정왕동)
EBB0214,2,자주포 스프링류,물품,총액계약,제한경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,162429454,161936000,0,2023-06-20,11:00:00,개찰완료,143179500,88.148,2023-06-20,원탑 하이테크,박경순,박경순,143-03-02816,부산광역시 강서구 녹산산업중로100-0 (송정동)
LQH0014,1,금곡 훈련대 스마트훈련체계/관제장비 유지보수,용역,총액계약,제한경쟁,적격심사제,Y,제3697부대,ZD00248,제3697부대,ZD00248,87.745,62977477,62686000,60810000,2023-03-02,11:00:00,개찰완료,55269700,87.761,2023-03-02,주식회사에스마루,김학철,최정란,310-81-30526,충청남도 청양군 정산면 칠갑산로1898-0
ET40001,2,항공통제기2차사업 기종결정평가 연구용역,용역,총액계약,협상에의한계약(전자),협상,N,방위사업청,1690000,방위사업청,1690000,,,49000000,0,2023-02-07,18:00:00,개찰완료,44000000,,2023-02-23,국방대학교산학협력단,이문걸,,128-82-13342,충청남도 논산시 양촌면 황산벌로1040
SCF0056,1,방수형 리셉터클 등 34종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,497612346,496000000,460531533,2023-03-03,10:30:00,개찰완료,488560000,98.18,2023-03-03,주식회사 유니메인,박진우,박진우,140-81-69140,경기도 시흥시 서울대학로59-20 701호 (배곧동)
LMR0006,1,23년 승진훈련장 교전전술훈련 시스템 유지보수 용역,용역,총액계약,제한경쟁,적격심사제,Y,제5군단사령부,ZD00009,제5군단사령부,ZD00009,87.745,119038161,118640000,107854545,2023-03-03,10:30:00,개찰완료,104463880,87.756,2023-03-03,대양종합전력(주),김영숙,곽맹보,409-81-98544,전라남도 담양군 대덕면 금산길3
LCF0018,1,스테이플러 피부 외과용 등 8항목 구매(의무),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,44006572,43562638,40394446,2023-02-21,11:30:00,개찰완료,38726440,88.001,2023-02-21,루체엠,황경미,황경미,625-34-00556,충청북도 청주시 흥덕구 서현로66-0 (가경동)105동1303호
SCF0072,1,(긴급)판 금속제 등 22종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,19425471,19492000,18074500,2023-02-22,10:30:00,개찰완료,18907240,97.332,2023-02-22,동우철강(주),김수근,김수근,608-81-39050,"경상남도 창원시 마산회원구 봉암공단6길75-0 (봉암동, 동우철강)"
LKP0042,1,후식(과일푸딩),물품,단가계약,일반경쟁,적격심사제,Y,제6335부대,Z006123,제6335부대,Z006123,82.995,950,950,381917272,2023-02-28,11:00:00,개찰완료,788,82.999,2023-03-09,주식회사 파워풀엑스,박인철,박인철,261-81-21313,서울특별시 강남구 논현로115길13(논현동)
EKA0001,1,(23년)기관단총 5.56mm K1A,물품,총액계약,지명경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,860160855,856421000,0,2023-03-15,10:30:00,개찰완료,744231152,86.522,2023-03-15,에스앤티모티브주식회사,권형순,김회영,621-81-47887,부산광역시 기장군 철마면 여락송정로 363()
MDD0021,2,2023 외과장비운영소모품(6) 16품목 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군수도병원,ZD00236,국군수도병원,ZD00236,87.995,17250878,17182720,16303690,2023-03-30,11:00:00,개찰완료,15209600,88.167,2023-03-30,주마메디칼,김정희,김정희,132-28-95394,경기도 남양주시 진접읍 금강로1553-21 (신우아파트) 상가 112호
MHD0024,1,차기전술차량 계열화 방안 연구,용역,총액계약,협상에의한계약(전자),협상,N,방위사업청(운영지원과),1690000,방위사업청(운영지원과),1690000,,81470000,,74063636,2023-02-28,15:00:00,개찰완료,69250000,85,2023-03-20,(사)21세기군사연구소,김진욱,박계향,108-82-05061,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)"
LGP0025,1,23년 통합상황관리시스템 외주정비 용역,용역,총액계약,제한경쟁,적격심사제,Y,제5378부대,ZD00217,제5378부대,ZD00217,87.745,120469627,120000000,109090909,2023-02-23,11:00:00,개찰완료,105798713,87.821,2023-02-23,씨지에스아이티(주),최규식,최규식,107-86-77070,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호"
EHF0003,1,23년 발칸 자이로스코프(구매),물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,450131735,449600000,0,2023-03-15,11:00:00,개찰완료,377925327,83.958,2023-03-15,성도교역,최계영,최윤희,110-15-69561,"서울특별시 서대문구 수색로138-0, 2층(북가좌동)"
UMM0019,1,(23G010-I)교육정보시스템주전산기교체사업금융리스,물품,총액계약,일반경쟁,최저가격제,N,국군재정관리단,ZD00303,국군재정관리단,ZD00303,0,271544333,270292250,296061000,2023-02-17,11:00:00,개찰완료,256156440,94.333,2023-02-17,주식회사 우리카드,박완식,조진형,101-86-79070,서울특별시 종로구 종로1길50-0 (중학동) 더케이트윈타워
SCF0055,1,(긴급) 램프 발광 다이오드 등 3종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,3547051,3559000,3300727,2023-02-15,10:30:00,개찰완료,3122310,88.025,2023-02-15,성은 Global,고헌우,고헌우,543-10-01918,"부산광역시 남구 전포대로133 (문현동), 1614호"
MDW0004,1,23년 1학기 교과서 구매(1차),물품,총액계약,제한경쟁,적격심사제,Y,국군간호사관학교,ZD00244,국군간호사관학교,ZD00244,90,96370395,95899400,87181272,2023-02-15,11:00:00,개찰완료,86733410,90,2023-02-15,수니몰,전순희,전순희,565-29-01040,경기도 양주시 고읍남로191번길85-21 (광사동)302호
SCF0029,1,힌지 버트형 등 4종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,7030727,7000000,6804863,2023-02-15,10:30:00,개찰완료,6190240,88.045,2023-02-15,온나라물자조달 주식회사,김미선,김미선,583-86-00867,"부산광역시 사상구 낙동대로910, 씨-301호(감전동, 마트월드)"
LDH0198,1,(화공) 이형제등 9종구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,13699915,13746000,12746590,2023-02-17,13:00:00,개찰완료,12935604,94.421,2023-02-17,그린존,김근아,김근아,686-54-00656,"경상북도 포항시 북구 칠성로42-1, 2층(남빈동)"
UMM0020,1,(236001-B)23년 포제명찰 새김 및 벨크로부착 제조,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,315079551,314161058,291312981,2023-02-17,11:00:00,개찰완료,263022200,83.478,2023-02-17,주식회사 두원,김신,김신,566-81-01115,경기도 포천시 영북면 호국로3504
LDH0201,1,(화공) 세정용세척제 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,31102720,30933000,28684000,2023-02-17,13:00:00,개찰완료,28255000,90.844,2023-02-17,선우상사,도경호,도경호,605-01-42379,"부산광역시 사상구 괘감로 37, 산업용품상가 27-228(괘법동)"
LDH0203,1,(화공) 코아딕실등 22종구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,29874944,29705000,27544945,2023-02-17,13:00:00,개찰완료,27328302,91.475,2023-02-17,그린존,김근아,김근아,686-54-00656,"경상북도 포항시 북구 칠성로42-1, 2층(남빈동)"
LCF0005,1,주사처치용 미니 밴드 등 2항목 구매(의무),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,25606507,25582088,23721572,2023-02-15,11:30:00,개찰완료,25582088,99.904,2023-02-15,주식회사 칼라투,김보민,김보민,222-81-35447,"경기도 고양시 덕양구 중앙로558번길16-16, 308-A호(행신동, 능곡종합프라자)"
LHG0014,1,23년 2월 부대계약 식자재납품(부식),물품,단가계약,2단계경쟁(동시),최저가격제,N,제1862부대,ZD00002,제1862부대,ZD00002,0,2358034,2350259,1245561204,2023-01-25,10:30:00,개찰완료,1259738,53.423,2023-01-25,주식회사 푸드머스,박광순,김미란,120-86-03023,경기도 용인시 처인구 원삼면 맹리로2번길31
LDH0028,1,K9자주포 핀 등 50종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,14611331,14712000,13642891,2023-01-20,13:00:00,개찰완료,13015889,89.08,2023-01-25,디에스테크,김동욱,김동욱,520-78-00366,부산광역시 부산진구 성지로34번길15-0 (연지동) 1층
SFC0001,1,23-해병-근속30주년 휘장세트 제조 구매,물품,총액계약,제한경쟁,적격심사제,Y,제9691부대,ZD00152,제9691부대,ZD00152,87.995,39872993,39902070,37000109,2023-01-18,11:00:00,개찰완료,35110520,88.055,2023-01-18,사단법인 대한민국공무원 공상유공자회,김순재,심지숙,107-82-17448,"서울특별시 영등포구 국회대로750, 11층 1106호 (여의도동, 금산빌딩)"
HDK0005,1,23-정화시설 관리용역,용역,총액계약,제한경쟁,적격심사제,Y,공군제11전투비행단,ZD00202,공군제11전투비행단,ZD00202,87.995,116537764,115543130,107140000,2023-01-25,14:00:00,개찰완료,102775600,88.19,2023-01-25,(주)녹색,이주철,김순자,224-81-30088,강원도 원주시 반곡길168-2 (반곡동) (2층)
SCF0049,1,시험세트  케이블 차폐저하용 등 2종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,41364487,40700000,37759297,2023-02-28,10:30:00,개찰완료,38100000,92.107,2023-02-28,에스와이테크,정미경,정미경,609-09-54951,경상남도 창원시 의창구 팔용로 355()
SCF0053,1,대형승용차  3500cc이상 2대 구매,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,171647041,172000000,159709090,2023-02-28,10:30:00,개찰완료,170508000,99.336,2023-02-28,기아 주식회사,송호성,위석원,119-81-02316,서울특별시 서초구 헌릉로 12()
SCF0055,1,압력중력시험기 1EA 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,48750542,48500000,45043636,2023-03-03,10:30:00,개찰완료,42898250,87.995,2023-03-03,근영유통,박수영,박수영,208-13-79737,"대구광역시 중구 공평로105, 1225호 (교동 노마즈하우스)"
LCJ0019,1,(23군책-물품007)1보급단 목재재단기 구매,물품,총액계약,제한경쟁,적격심사제,Y,종합보급창,ZD00898,종합보급창,ZD00898,87.995,20463831,20392156,18909090,2023-03-06,11:00:00,개찰완료,18012450,88.02,2023-03-06,주식회사 에스앤피,김유미,김유미,569-81-02113,"경기도 안산시 상록구 샘골로136, 2층 204호-166 (본오동)"
LKS0024,1,체력단련장 위생용품(타월) 제조납품,물품,총액계약,제한경쟁,적격심사제,Y,육군인사사령부,ZD00788,육군인사사령부,ZD00788,87.995,29388124,29454901,27312727,2023-03-07,10:30:00,개찰완료,25864410,88.009,2023-03-07,주식회사 유진타올,엄만진,엄용재,543-86-00215,대전광역시 대덕구 신탄진로756번안길17-0 (신탄진동)
LGC0013,1,23년 장교후보생 증식(에너지바  견과류) 구매,물품,총액계약,일반경쟁,적격심사제,Y,육군학생군사학교,ZD00252,육군학생군사학교,ZD00252,82.995,273496094,273662350,253759636,2023-03-06,11:00:00,개찰완료,227276582,83.1,2023-03-06,주식회사 즐거운,임관웅,신연지,104-86-33511,서울특별시 강남구 언주로709-0 (논현동) 7층
