입찰공고번호,입찰공고차수,입찰공고명,업무구분명,계약체결형태명,계약체결방법명,낙찰자결정방법명,적격심사여부,공고기관명,공고기관코드,수요기관명,수요기관코드,낙찰하한율,예정가격,기초금액,추정가격,개찰일자,개찰시각,개찰결과구분명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체사업자등록번호,최종낙찰업체주소
SFM0014,1,취사용 LPG 구매,물품,총액계약,일반경쟁,적격심사제,Y,제3170부대,ZD00464,제3170부대,ZD00464,82.995,393341872,392892019,0,2016-02-17,10:30:00,개찰완료,331600864,84.303,2016-02-17,주식회사 천일가스텍,이석철,김선용,505-81-36910,경상북도 포항시 남구 오천읍 기림로 1187()
HCC0008,1,더블에이 복사용지 등 243품목,물품,총액계약,일반경쟁,최저가격제,N,해군제1정비대대,Z023413,해군제1정비대대,Z023413,0,7895858,8057000,0,2016-02-17,10:30:00,개찰완료,6533700,82.748,2016-02-17,영동문구센타,이석순,김인하,222-01-59281,강원특별자치도 동해시 동굴로 153-2()
HCC0009,1,버니어 켈리퍼스  등 174품목,물품,총액계약,일반경쟁,최저가격제,N,해군제1정비대대,Z023413,해군제1정비대대,Z023413,0,12766481,12870000,0,2016-02-17,11:00:00,개찰완료,10744000,84.157,2016-02-17,(주)동건,윤영현,윤영현,215-86-62413,강원특별자치도 동해시 전천로245-2 (북평동)
LDH0087,1,16년 폐합성수지 위탁처리 용역,용역,단가계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.745,243303,242000,0,2016-02-03,11:30:00,개찰완료,219670,90.286,2016-02-03,주식회사 동경산업,윤한성,윤한성,613-81-58592,경상남도 진주시 대곡면 널방재길 318()
LDH0088,1,16년 폐화공약품 위탁처리 용역,용역,단가계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.745,268524,271000,0,2016-02-03,11:30:00,개찰완료,238000,88.632,2016-02-03,에이스환경,이정민,이정민,609-54-13533,경상남도 김해시 번화1로44번길31-0 (대청동) 508호
LMS0044,1,00부대(6진) 정비반 물품 구매(1차),물품,총액계약,일반경쟁,최저가격제,N,제7789부대,ZD00074,제7789부대,ZD00074,0,69466963,68936200,0,2016-02-02,11:00:00,개찰완료,60263873,86.751,2016-02-02,서림산업,조명자,오용식,609-22-69259,경상남도 창원시 진해구 남영로552번길21-0 (남양동)
LMS0045,1,00부대(6진) 정기재보급 물품 구매(1차),물품,총액계약,일반경쟁,최저가격제,N,제7789부대,ZD00074,제7789부대,ZD00074,0,68384422,69545060,0,2016-02-02,11:00:00,개찰완료,52128700,76.228,2016-02-02,오상푸드시스템,김경미,김경미,676-23-00238,경상북도 칠곡군 동명면 백송로829-0
LDH0097,1,16년 수질검사/대기오염측정용역,용역,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.745,,83057000,0,2016-02-03,11:30:00,유찰,,,,,,,,
LDH0097,2,16년 수질검사/대기오염측정용역,용역,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.745,81348809,83057000,0,2016-02-12,11:30:00,개찰완료,72744830,89.423,2016-02-12,케이씨환경분석 주식회사,윤한욱,윤한욱,608-86-01772,경상남도 창원시 의창구 차상로68-0 (팔용동)
MDC0001,1,손목시계 제조납품,물품,총액계약,2단계경쟁(동시),최저가격제,N,제1363부대,ZD00231,제1363부대,ZD00231,0,28814805,29000000,0,2016-02-22,14:00:00,개찰완료,20242000,70.248,2016-02-22,(주)에스더블유씨(SWC),김동순,서영수,215-81-72575,"경기도 성남시 분당구 야탑로69번길 18, 동아프라자 5층(야탑동)"
LDH0117,1,접착제등55종구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,108948871,107944000,0,2016-02-15,11:30:00,개찰완료,96349500,88.435,2016-02-15,주식회사 유민기업,전은희,전은희,621-81-99196,제주특별자치도 제주시 한림읍 대림로101-4
UMM0035,1,직접입영 신체검사 부분위탁 용역(3),용역,총액계약,2단계경쟁(동시),최저가격제,N,국군재정관리단,ZD00303,국군재정관리단,ZD00303,0,175455192,175450000,0,2016-02-22,11:00:00,개찰완료,121000000,68.963,2016-02-22,(사)대한결핵협회,신민석,오근영,107-82-03639,서울특별시 서초구 바우뫼로6길57 (우면동)
UAC0002,1,디지털 인쇄재료 38종 구매,물품,총액계약,제한경쟁,적격심사제,Y,국방출판지원단,ZD00908,국방출판지원단,ZD00908,87.995,53384149,54152340,0,2016-02-12,11:00:00,개찰완료,47012000,88.063,2016-02-12,더페이퍼,장창배,장창배,109-07-42908,"서울특별시 중구 마른내로12길7-4 (충무로5가, 충무로 현대 프레스타워)"
UMM0036,1,임상병리 위탁 및 수탁 검사용역,용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,77.995,,1840000000,0,2016-02-15,11:00:00,유찰,,,,,,,,
UMM0036,2,임상병리 위탁 및 수탁 검사용역,용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,77.995,1807629266,1840000000,0,2016-03-07,11:00:00,개찰완료,1472000000,81.432,2016-03-07,의료법인 녹십자의료재단,이은희,김효미,213-82-03521,경기도 용인시 기흥구 이현로30번길 107()
LGC0011,1,16년 식기세척기 관리 용역,용역,총액계약,제한경쟁,적격심사제,Y,육군학생군사학교,ZD00252,육군학생군사학교,ZD00252,87.745,83406264,84875000,0,2016-02-16,11:00:00,개찰완료,73825000,88.512,2016-02-19,드림파워,신광현,신광현,227-01-31556,강원도 원주시 우산로5-0 (우산동)
MDG0001,1,대구병원 공조기필터 교체 설치납품,물품,총액계약,제한경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.995,16715336,16831067,0,2016-02-11,17:00:00,개찰완료,14759500,88.299,2016-02-15,주식회사 크린필텍,문현정,문영철,132-86-09850,경기도 남양주시 불암로89-22 (별내동)
UAC0003,1,인쇄용지 3종 구매,물품,총액계약,제한경쟁,적격심사제,Y,국방출판지원단,ZD00908,국방출판지원단,ZD00908,87.995,42134188,41779060,0,2016-02-12,11:00:00,개찰완료,37104380,88.062,2016-02-12,우솔아이앤씨,최경태,최경태,780-04-00157,서울특별시 금천구 남부순환로1314-0 (독산동) 519호 독산아네스트
UMM0037,1,보급품 적재 및 하역용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,78523947,79638980,0,2016-02-15,11:00:00,개찰완료,71626200,91.215,2016-02-15,주식회사 와이비서비스,장진성,장진성,264-81-05952,서울특별시 강동구 천호대로175길11-0 (길동)
MDG0002,1,부산병원 공조기필터 교체 설치납품,물품,총액계약,제한경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.995,18195625,18337864,0,2016-02-11,17:00:00,개찰완료,16059835,88.262,2016-02-15,동성ENG,김영배,김영태,119-04-78926,경기도 남양주시 화도읍 가곡로88번길54
SFH0020,1,16- 백령도 빵류 납품,물품,총액계약,제한경쟁,적격심사제,Y,제9196부대,ZD00370,제9196부대,ZD00370,87.995,187706123,190320000,0,2016-02-15,11:00:00,개찰완료,165299680,88.063,2016-02-15,주식회사 동영상사,이주열,이주열,137-86-39868,"인천광역시 서구 백범로630번길22, 308-1호, 216호 (가좌동)"
SCN0017,1,16-주도로 청소 및 제초용역,용역,총액계약,제한경쟁,적격심사제,Y,제7001부대,ZD00259,제7001부대,ZD00259,87.995,185413712,188000000,0,2016-02-12,10:30:00,개찰완료,163326700,88.087,2016-02-12,주식회사 세원테크,조영숙,김상진,609-81-65376,"경상남도 창원시 의창구 의창대로54번길 1,  금복빌딩 801호(팔용동)"
LNF0001,1,정수기 임차용역,용역,총액계약,제한경쟁,적격심사제,Y,제1보병사단,ZD00049,제1보병사단,ZD00049,87.745,58622944,59488000,0,2016-02-17,10:30:00,개찰완료,51528000,87.897,2016-02-17,(주)후레쉬워터,김형식,인창식,126-81-48931,경기도 광주시 초월읍 산수로 468-10()
MCM0001,1,교육용 패킷 분석장비 라이선스 구매,물품,총액계약,제한경쟁,적격심사제,Y,4284부대,ZD00924,4284부대,ZD00924,87.995,38767113,39200000,0,2016-02-19,11:00:00,개찰완료,36645400,94.527,2016-02-19,(주)아이디어정보기술,유흥배,최진아,211-87-75209,서울특별시 구로구 디지털로34길55-0 (구로동)
UMM0047,1,의료재료 395종 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,611488349,621717260,0,2016-02-19,11:00:00,개찰완료,515924000,84.371,2016-02-19,(주)메디콘,김강애,장덕운,215-87-64572,경기도 하남시 미사강변서로25 1층 F110호(미사테스타타워 지식산업센터)
LMC0001,1,00부대 간부식당 식자재 구매(육류),물품,총액계약,2단계경쟁(동시),최저가격제,N,제7851부대,ZD00792,제7851부대,ZD00792,0,74696443,74424271,0,2016-02-29,15:00:00,개찰완료,63732600,85.322,2016-02-29,(주)이십일세기미트뱅크,김좌근,김정애,131-81-53566,인천광역시 서구 가좌로96번길36-0 (가좌동)대동상가2층
SCQ0024,2,16-평-00아파트 시설관리 용역,용역,총액계약,제한경쟁,적격심사제,Y,제9911부대,1290334,제9911부대,1290334,77.995,1530220412,1550481000,0,2016-02-18,10:30:00,개찰완료,1195127000,78.101,2016-02-18,"에스엠피티 주식회사 (SMPT CO.,LTD)",김오근,김효기,131-81-78039,"인천광역시 남동구 경인로722, 4층 402호 (간석동, 에스엠빌딩)"
MDR0003,4,북한 및 해외 간행물 구매,물품,총액계약,지명경쟁,최저가격제,N,제9965부대,ZD00075,제9965부대,ZD00075,0,8492591,8542087,0,2016-02-24,11:30:00,개찰완료,6783000,79.869,2016-02-24,아시아저널,정정옥,조윤화,209-06-22281,"서울특별시 강서구 공항대로200, 713호, 714호(마곡동)"
MDR0003,3,북한 및 해외 간행물 구매,물품,총액계약,지명경쟁,최저가격제,N,제9965부대,ZD00075,제9965부대,ZD00075,0,,8542087,0,2016-02-18,11:30:00,유찰,,,,,,,,
LDH0124,1,온도센서 등 32종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,18763975,18570000,0,2016-02-19,11:30:00,개찰완료,16610000,88.52,2016-02-22,창신기업,김병주,김병주,606-14-26130,"부산광역시 사상구 괘감로 37, 산업용품유통상가 24-205(괘법동)"
EGG0016,1,16년 오리콘용 탄약장진기,물품,총액계약,제한경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,119911209,119367000,0,2016-04-12,14:00:00,개찰완료,103168890,86.037,2016-04-12,보령엔지니어링,김인영,신현경,107-02-93949,경기도 포천시 군내면 포천로1160번길87-51
UMM0051,1,육군 간부수첩 표지 제조,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,231925776,235200000,0,2016-02-22,11:00:00,개찰완료,204637260,88.233,2016-02-22,주식회사 나루지엠에스,조승현,조승현,214-88-54990,"서울특별시 서초구 사임당로19길 40-8,  2층(서초동)"
UMM0053,1,의무장비 운영소모품 166종 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,628305754,631499460,0,2016-02-22,11:00:00,개찰완료,523245498,83.278,2016-02-22,(유)목양,임정숙,채희연,314-81-26325,충청남도 논산시 연무읍 연무로 320()
UMM0054,1,병리장비 운영소모품 84종 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,272727690,276518000,0,2016-02-22,11:00:00,개찰완료,227981555,83.593,2016-02-22,주식회사 동영상사,이주열,이주열,137-86-39868,"인천광역시 서구 백범로630번길22, 308-1호, 216호 (가좌동)"
UMM0055,1,병리장비 운영소모품 62종 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,277083124,281077100,0,2016-02-22,11:00:00,개찰완료,231394943,83.511,2016-02-22,주식회사 동영상사,이주열,이주열,137-86-39868,"인천광역시 서구 백범로630번길22, 308-1호, 216호 (가좌동)"
UMM0056,1,병리장비 운영소모품 43종 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,324024591,329121300,0,2016-02-22,11:00:00,개찰완료,269102924,83.05,2016-02-22,(유)목양,임정숙,채희연,314-81-26325,충청남도 논산시 연무읍 연무로 320()
UMM0057,1,외과장비 운영소모품 61종 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,599167407,605961380,0,2016-02-22,11:00:00,개찰완료,506280200,84.497,2016-02-22,나이스메디텍,강미자,홍찬민,727-35-00150,경기도 남양주시 가운로1길1-0 (가운동) 505-2호
UMM0058,1,외과장비 운영소모품 29종 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,1038836540,1054168400,0,2016-02-22,11:00:00,개찰완료,869530850,83.702,2016-02-22,한스메디칼,한재희,박정주,123-25-32152,"경기도 군포시 번영로514, 601호(금정동)"
UMM0059,1,외과장비 운영소모품 72종 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,272567039,277715400,0,2016-02-22,11:00:00,개찰완료,229330560,84.137,2016-02-22,주마메디칼,김정희,김정희,132-28-95394,경기도 남양주시 진접읍 금강로1553-21 (신우아파트) 상가 112호
UMM0060,1,방사선장비 운영소모품 13종 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,161417694,162972000,0,2016-02-22,11:00:00,개찰완료,142193000,88.09,2016-02-22,주식회사 제이인터내셔널,지소연,지용성,141-81-23206,경기도 파주시 조리읍 통일로486-0
MDG0012,1,특수수술재료(반월상연골봉합술재료 등 3건) 구매,물품,총액계약,일반경쟁,최저가격제,N,국군의무사령부,1290291,국군의무사령부,1290291,0,31430518,31368932,0,2016-02-19,11:00:00,개찰완료,27290000,86.826,2016-02-19,주영메딕스,김정임,김정임,206-22-85157,"서울특별시 광진구 뚝섬로31길20-0 (자양동, 대동아파트)상가106호"
UMM0062,1,병리장비 운영소모품 47종 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,197298324,200658000,0,2016-02-22,11:00:00,개찰완료,173722102,88.05,2016-02-22,에스엘(SL)상사,이승기,이승기,307-10-46264,충청남도 계룡시 서금암3길16-3 (금암동) 101호
LGP0042,1,소시지,물품,단가계약,일반경쟁,최저가격제,N,제5378부대,ZD00217,제5378부대,ZD00217,0,629,640,0,2016-02-02,11:00:00,개찰완료,388,61.663,2016-02-02,주식회사 엠디원,이경희,지강훈,211-88-85965,"서울특별시 서초구 강남대로27-0 (양재동, AT Center) 605호"
LGP0043,1,어묵(용기),물품,단가계약,일반경쟁,적격심사제,Y,제5378부대,ZD00217,제5378부대,ZD00217,82.995,1378,1400,0,2016-02-02,11:00:00,개찰완료,1145,83.081,2016-02-02,씨제이 푸드빌(주),김찬호,조흔태,312-81-42519,"서울특별시 중구 마른내로34, 3~11층(초동, (주)케이티앤지을지로타워)"
LMS0046,1,16년 LPG 구매(경기북부),물품,단가계약,제한경쟁,적격심사제,Y,제7789부대,ZD00074,제7789부대,ZD00074,82.995,964,974,0,2016-02-03,11:00:00,개찰완료,840,87.182,2016-02-03,여주LPG충전소,최일삼,이정덕,320-29-00040,경기도 여주시 가남읍 경충대로900
LMS0047,1,16년 LPG 구매(경기남부),물품,단가계약,제한경쟁,적격심사제,Y,제7789부대,ZD00074,제7789부대,ZD00074,82.995,1039,1041,0,2016-02-03,11:00:00,개찰완료,884,85.048,2016-02-03,구리LPG충전소,이종순,이종순,505-10-22677,경기도 구리시 경춘북로348 (갈매동)
LMS0048,1,16년 LPG 구매(서울),물품,단가계약,제한경쟁,적격심사제,Y,제7789부대,ZD00074,제7789부대,ZD00074,82.995,1033,1041,0,2016-02-03,11:00:00,개찰완료,881,85.286,2016-02-03,구리LPG충전소,이종순,이종순,505-10-22677,경기도 구리시 경춘북로348 (갈매동)
LMS0049,1,16년 LPG 구매(인천),물품,단가계약,제한경쟁,적격심사제,Y,제7789부대,ZD00074,제7789부대,ZD00074,82.995,,1041,0,2016-02-03,11:00:00,유찰,,,,,,,,
LMS0049,2,16년 LPG 구매(인천),물품,단가계약,제한경쟁,적격심사제,Y,제7789부대,ZD00074,제7789부대,ZD00074,82.995,,1041,0,2016-02-12,11:00:00,유찰,,,,,,,,
SCG0003,1,16년 전쟁연습센터 정보 통신유지보수 용역,용역,총액계약,일반경쟁,적격심사제,Y,해군본부,1290326,해군본부,1290326,87.745,35786645,35916540,0,2016-02-04,10:30:00,개찰완료,31416894,87.789,2016-02-04,(주)알파아이엔씨,이상민,이상민,305-81-43499,대전광역시 대덕구 오정로78번길114 2층 (오정동)
